X,Y,Cluster Size,ADU Value
45,1164,1,138.5662461804655
113,1388,1,165.5662461804655
119,452,1,196.5662461804655
129,1431,1,135.5662461804655
135,736,1,152.5662461804655
138,421,1,168.5662461804655
139,1093,1,150.5662461804655
144,715,1,129.5662461804655
144,1473,1,151.5662461804655
145,1464,1,177.5662461804655
147,1256,1,151.5662461804655
154,943,1,163.5662461804655
164,2033,1,149.5662461804655
165,142,1,161.5662461804655
172,1300,1,148.5662461804655
176,901,1,143.5662461804655
178,769,1,145.5662461804655
180,1243,1,156.5662461804655
181,361,1,151.5662461804655
189,701,1,134.5662461804655
190,609,1,135.5662461804655
190,1643,1,165.5662461804655
191,1007,1,123.5662461804655
191,1442,1,141.5662461804655
192,404,1,155.5662461804655
197,1332,1,133.5662461804655
200,1183,1,179.5662461804655
203,1431,1,158.5662461804655
205,1283,1,156.5662461804655
207,395,1,141.5662461804655
209,625,1,169.5662461804655
209,1213,1,157.5662461804655
213,1669,1,162.5662461804655
215,1080,1,181.5662461804655
219,905,1,138.5662461804655
221,639,1,156.5662461804655
223,72,1,181.5662461804655
232,1886,1,127.5662461804655
240,785,1,140.5662461804655
242,1648,1,162.5662461804655
246,1056,1,150.5662461804655
246,1992,1,170.5662461804655
247,1207,1,124.5662461804655
249,1195,1,119.5662461804655
250,1203,1,132.5662461804655
252,867,1,156.5662461804655
254,526,1,163.5662461804655
254,664,1,145.5662461804655
258,1163,1,135.5662461804655
259,877,1,151.5662461804655
260,1243,1,112.5662461804655
263,1709,1,166.5662461804655
265,1053,1,119.5662461804655
271,659,1,159.5662461804655
280,240,1,125.5662461804655
284,616,1,150.5662461804655
287,574,1,157.5662461804655
287,1438,1,122.5662461804655
293,1352,1,195.5662461804655
297,850,1,152.5662461804655
300,104,1,156.5662461804655
302,2038,1,191.5662461804655
304,894,1,116.5662461804655
305,404,1,170.5662461804655
309,953,1,160.5662461804655
309,1909,1,142.5662461804655
315,150,1,156.5662461804655
317,1074,1,123.5662461804655
320,768,1,131.5662461804655
322,872,1,162.5662461804655
323,1278,1,129.5662461804655
327,871,1,111.5662461804655
327,950,1,146.5662461804655
329,1152,1,136.5662461804655
330,2013,1,165.5662461804655
335,1892,1,169.5662461804655
337,1752,1,148.5662461804655
338,740,1,150.5662461804655
341,940,1,150.5662461804655
342,743,1,183.5662461804655
348,1049,1,169.5662461804655
348,1445,1,137.5662461804655
350,490,1,134.5662461804655
351,751,1,116.5662461804655
352,277,1,153.5662461804655
352,1214,1,162.5662461804655
354,1183,1,164.5662461804655
355,918,1,155.5662461804655
360,190,1,141.5662461804655
360,505,1,149.5662461804655
362,578,1,155.5662461804655
362,1250,1,117.5662461804655
368,718,1,121.5662461804655
368,954,1,135.5662461804655
369,1050,1,122.5662461804655
369,1263,1,155.5662461804655
370,690,1,134.5662461804655
370,1474,1,121.5662461804655
375,1460,1,157.5662461804655
376,727,1,155.5662461804655
376,1844,1,148.5662461804655
383,543,1,142.5662461804655
385,538,1,154.5662461804655
388,1083,1,147.5662461804655
389,1410,1,171.5662461804655
389,1413,1,156.5662461804655
390,1775,1,155.5662461804655
392,537,1,149.5662461804655
392,1083,1,127.5662461804655
392,1707,1,145.5662461804655
395,1285,1,141.5662461804655
398,1316,1,116.5662461804655
402,1565,1,147.5662461804655
405,300,1,161.5662461804655
405,1477,1,125.5662461804655
406,837,1,162.5662461804655
406,1414,1,162.5662461804655
407,1191,1,169.5662461804655
407,1702,1,117.5662461804655
409,456,1,181.5662461804655
414,1014,1,136.5662461804655
417,1591,1,137.5662461804655
419,1809,1,174.5662461804655
420,400,1,164.5662461804655
421,1452,1,140.5662461804655
423,1724,1,149.5662461804655
424,523,1,170.5662461804655
425,340,1,154.5662461804655
425,1219,1,157.5662461804655
428,1161,1,169.5662461804655
430,885,1,128.5662461804655
432,415,1,120.5662461804655
433,713,1,136.5662461804655
435,1107,1,157.5662461804655
438,421,1,145.5662461804655
438,1403,1,122.5662461804655
440,850,1,136.5662461804655
442,1593,1,152.5662461804655
444,648,1,157.5662461804655
444,917,1,161.5662461804655
446,722,1,126.5662461804655
446,1287,1,117.5662461804655
447,774,1,155.5662461804655
447,931,1,138.5662461804655
448,1669,1,137.5662461804655
450,1883,1,167.5662461804655
452,286,1,148.5662461804655
454,1570,1,143.5662461804655
458,1756,1,141.5662461804655
461,482,1,133.5662461804655
462,1262,1,158.5662461804655
466,889,1,148.5662461804655
468,674,1,126.5662461804655
468,1289,1,124.5662461804655
469,795,1,121.5662461804655
469,976,1,130.5662461804655
471,684,1,148.5662461804655
472,83,1,153.5662461804655
473,767,1,135.5662461804655
474,186,1,150.5662461804655
474,209,1,183.5662461804655
474,1370,1,125.5662461804655
476,626,1,120.5662461804655
476,1278,1,162.5662461804655
477,1940,1,158.5662461804655
478,1555,1,118.5662461804655
478,1690,1,142.5662461804655
479,839,1,133.5662461804655
479,1174,1,118.5662461804655
479,1592,1,168.5662461804655
481,152,1,153.5662461804655
485,1367,1,118.5662461804655
486,752,1,135.5662461804655
487,571,1,140.5662461804655
487,628,1,156.5662461804655
487,1029,1,146.5662461804655
489,1289,1,123.5662461804655
489,1893,1,189.5662461804655
491,492,1,130.5662461804655
492,926,1,187.5662461804655
492,1341,1,153.5662461804655
496,968,1,112.5662461804655
498,698,1,166.5662461804655
498,1286,1,125.5662461804655
503,138,1,141.5662461804655
