X,Y,Photon Count,ADU Value
0,53,2,29.566246180465498
0,54,2,26.566246180465498
0,55,2,37.5662461804655
1,54,2,27.566246180465498
1,55,2,38.5662461804655
2,54,2,27.566246180465498
0,110,2,26.566246180465498
1,109,2,21.566246180465498
1,110,2,127.5662461804655
2,110,2,33.5662461804655
0,110,3,26.566246180465498
0,111,3,27.566246180465498
1,110,3,127.5662461804655
1,111,3,39.5662461804655
2,110,3,33.5662461804655
1,173,2,40.5662461804655
2,172,2,59.5662461804655
2,173,2,68.5662461804655
1,173,2,40.5662461804655
2,172,2,59.5662461804655
2,173,2,68.5662461804655
2,174,2,29.566246180465498
0,175,2,21.566246180465498
1,173,2,40.5662461804655
2,173,2,68.5662461804655
2,174,2,29.566246180465498
0,248,2,30.566246180465498
0,250,2,30.566246180465498
1,248,2,25.566246180465498
1,249,2,28.566246180465498
1,250,2,30.566246180465498
2,248,2,20.566246180465498
2,249,2,23.566246180465498
2,250,2,22.566246180465498
0,573,2,20.566246180465498
1,574,2,28.566246180465498
1,575,2,32.5662461804655
2,574,2,21.566246180465498
2,575,2,62.5662461804655
1,574,2,28.566246180465498
1,575,2,32.5662461804655
1,576,2,29.566246180465498
2,574,2,21.566246180465498
2,575,2,62.5662461804655
2,576,2,35.5662461804655
0,601,2,26.566246180465498
1,600,2,37.5662461804655
1,601,2,35.5662461804655
2,600,2,53.5662461804655
2,601,2,54.5662461804655
0,601,2,26.566246180465498
1,600,2,37.5662461804655
1,601,2,35.5662461804655
2,600,2,53.5662461804655
2,601,2,54.5662461804655
0,664,2,21.566246180465498
0,665,2,23.566246180465498
2,664,2,21.566246180465498
2,666,2,151.5662461804655
0,665,2,23.566246180465498
2,666,2,151.5662461804655
0,769,2,61.5662461804655
0,770,2,30.566246180465498
1,769,2,51.5662461804655
1,770,2,31.566246180465498
2,770,2,25.566246180465498
0,801,2,30.566246180465498
1,802,2,26.566246180465498
2,802,2,49.5662461804655
2,803,2,62.5662461804655
0,841,2,53.5662461804655
0,842,2,85.5662461804655
1,842,2,30.566246180465498
2,840,2,22.566246180465498
0,937,2,38.5662461804655
0,938,2,123.5662461804655
1,937,2,28.566246180465498
1,938,2,23.566246180465498
2,937,2,26.566246180465498
0,937,3,38.5662461804655
0,938,3,123.5662461804655
1,937,3,28.566246180465498
1,938,3,23.566246180465498
1,939,3,20.566246180465498
2,937,3,26.566246180465498
1,1030,2,21.566246180465498
1,1031,2,37.5662461804655
2,1029,2,29.566246180465498
2,1030,2,38.5662461804655
2,1031,2,53.5662461804655
1,1030,2,21.566246180465498
1,1031,2,37.5662461804655
1,1032,2,20.566246180465498
2,1030,2,38.5662461804655
2,1031,2,53.5662461804655
0,1290,2,28.566246180465498
0,1291,2,27.566246180465498
2,1290,2,20.566246180465498
2,1292,2,153.5662461804655
0,1291,2,27.566246180465498
1,1293,2,26.566246180465498
2,1292,2,153.5662461804655
0,1294,2,24.566246180465498
1,1293,2,26.566246180465498
1,1294,2,20.566246180465498
2,1292,2,153.5662461804655
0,1322,2,31.566246180465498
1,1320,2,21.566246180465498
1,1322,2,51.5662461804655
2,1321,2,21.566246180465498
2,1322,2,45.5662461804655
1,109,2,21.566246180465498
1,110,2,127.5662461804655
2,110,2,33.5662461804655
3,110,2,22.566246180465498
1,109,2,21.566246180465498
1,110,2,127.5662461804655
1,111,2,39.5662461804655
2,110,2,33.5662461804655
3,110,2,22.566246180465498
1,110,2,127.5662461804655
1,111,2,39.5662461804655
2,110,2,33.5662461804655
3,110,2,22.566246180465498
3,112,2,23.566246180465498
1,173,2,40.5662461804655
2,172,2,59.5662461804655
2,173,2,68.5662461804655
3,172,2,20.566246180465498
1,173,2,40.5662461804655
2,172,2,59.5662461804655
2,173,2,68.5662461804655
2,174,2,29.566246180465498
3,172,2,20.566246180465498
3,174,2,24.566246180465498
1,574,2,28.566246180465498
1,575,2,32.5662461804655
2,574,2,21.566246180465498
2,575,2,62.5662461804655
3,575,2,32.5662461804655
1,574,2,28.566246180465498
1,575,2,32.5662461804655
1,576,2,29.566246180465498
2,574,2,21.566246180465498
2,575,2,62.5662461804655
2,576,2,35.5662461804655
3,575,2,32.5662461804655
1,575,2,32.5662461804655
1,576,2,29.566246180465498
2,575,2,62.5662461804655
2,576,2,35.5662461804655
3,575,2,32.5662461804655
1,600,2,37.5662461804655
1,601,2,35.5662461804655
2,600,2,53.5662461804655
2,601,2,54.5662461804655
3,601,2,25.566246180465498
1,745,1,20.566246180465498
2,744,1,21.566246180465498
2,745,1,36.5662461804655
2,746,1,56.5662461804655
1,745,2,20.566246180465498
2,745,2,36.5662461804655
2,746,2,56.5662461804655
2,747,2,20.566246180465498
3,747,2,21.566246180465498
1,802,2,26.566246180465498
2,802,2,49.5662461804655
2,803,2,62.5662461804655
3,802,2,30.566246180465498
3,803,2,35.5662461804655
1,1030,2,21.566246180465498
1,1031,2,37.5662461804655
2,1029,2,29.566246180465498
2,1030,2,38.5662461804655
2,1031,2,53.5662461804655
3,1031,2,23.566246180465498
2,1290,2,20.566246180465498
2,1292,2,153.5662461804655
3,1292,2,24.566246180465498
1,1293,2,26.566246180465498
2,1292,2,153.5662461804655
3,1292,2,24.566246180465498
1,1293,2,26.566246180465498
1,1294,2,20.566246180465498
2,1292,2,153.5662461804655
3,1292,2,24.566246180465498
1,1320,1,21.566246180465498
1,1322,1,51.5662461804655
2,1321,1,21.566246180465498
2,1322,1,45.5662461804655
1,1474,2,20.566246180465498
2,1473,2,20.566246180465498
2,1474,2,55.5662461804655
3,1473,2,34.5662461804655
3,1474,2,45.5662461804655
3,1475,2,36.5662461804655
1,1474,2,20.566246180465498
2,1474,2,55.5662461804655
3,1474,2,45.5662461804655
3,1475,2,36.5662461804655
3,1476,2,36.5662461804655
1,1798,2,21.566246180465498
2,1799,2,21.566246180465498
3,1798,2,120.5662461804655
1,1798,2,21.566246180465498
2,1799,2,21.566246180465498
3,1798,2,120.5662461804655
2,172,2,59.5662461804655
2,173,2,68.5662461804655
3,172,2,20.566246180465498
4,171,2,24.566246180465498
4,173,2,27.566246180465498
2,172,2,59.5662461804655
2,173,2,68.5662461804655
2,174,2,29.566246180465498
3,172,2,20.566246180465498
3,174,2,24.566246180465498
4,173,2,27.566246180465498
2,574,2,21.566246180465498
2,575,2,62.5662461804655
2,576,2,35.5662461804655
3,575,2,32.5662461804655
4,576,2,21.566246180465498
2,625,2,29.566246180465498
3,624,2,39.5662461804655
3,625,2,46.5662461804655
4,624,2,27.566246180465498
4,625,2,49.5662461804655
2,625,2,29.566246180465498
2,626,2,21.566246180465498
2,627,2,22.566246180465498
3,625,2,46.5662461804655
3,627,2,23.566246180465498
4,625,2,49.5662461804655
4,627,2,22.566246180465498
2,666,2,151.5662461804655
2,669,2,33.5662461804655
3,669,2,26.566246180465498
3,671,2,69.5662461804655
4,670,2,23.566246180465498
4,671,2,26.566246180465498
2,672,2,27.566246180465498
3,671,2,69.5662461804655
3,672,2,26.566246180465498
4,670,2,23.566246180465498
4,671,2,26.566246180465498
4,672,2,34.5662461804655
2,781,1,26.566246180465498
3,781,1,65.5662461804655
4,781,1,44.5662461804655
2,781,1,26.566246180465498
3,781,1,65.5662461804655
4,781,1,44.5662461804655
2,802,2,49.5662461804655
2,803,2,62.5662461804655
3,802,2,30.566246180465498
3,803,2,35.5662461804655
4,804,2,34.5662461804655
2,978,2,29.566246180465498
3,978,2,52.5662461804655
3,979,2,40.5662461804655
4,977,2,20.566246180465498
4,978,2,46.5662461804655
4,979,2,50.5662461804655
2,978,2,29.566246180465498
3,978,2,52.5662461804655
3,979,2,40.5662461804655
4,978,2,46.5662461804655
4,979,2,50.5662461804655
2,1215,2,21.566246180465498
2,1217,2,24.566246180465498
3,1215,2,24.566246180465498
3,1217,2,21.566246180465498
4,1215,2,22.566246180465498
4,1216,2,39.5662461804655
4,1217,2,59.5662461804655
2,1290,2,20.566246180465498
2,1292,2,153.5662461804655
3,1292,2,24.566246180465498
2,1292,2,153.5662461804655
3,1292,2,24.566246180465498
2,1473,2,20.566246180465498
2,1474,2,55.5662461804655
3,1473,2,34.5662461804655
3,1474,2,45.5662461804655
4,1472,2,24.566246180465498
4,1473,2,22.566246180465498
