X,Y,Cluster Size,ADU Value
460,306,1,132.23305725030974
460,762,1,150.23305725030974
462,1127,1,124.23305725030974
463,1580,1,140.23305725030974
464,1202,1,124.23305725030974
465,600,1,142.23305725030974
469,72,1,153.23305725030974
473,201,1,118.23305725030974
476,973,1,115.23305725030974
479,1339,1,186.23305725030974
480,1478,1,133.23305725030974
482,1094,1,135.23305725030974
486,1298,1,115.23305725030974
489,789,1,141.23305725030974
501,86,1,176.23305725030974
504,1148,1,135.23305725030974
505,1266,1,122.23305725030974
506,1457,1,170.23305725030974
512,1067,1,152.23305725030974
512,1159,1,132.23305725030974
515,1234,1,137.23305725030974
516,967,1,117.23305725030974
524,1095,1,161.23305725030974
525,564,1,165.23305725030974
525,1204,1,121.23305725030974
527,368,1,149.23305725030974
527,1905,1,160.23305725030974
529,377,1,160.23305725030974
534,528,1,124.23305725030974
535,321,1,144.23305725030974
537,1417,1,133.23305725030974
539,1584,1,154.23305725030974
540,535,1,153.23305725030974
543,437,1,150.23305725030974
553,1925,1,152.23305725030974
554,1193,1,142.23305725030974
557,1508,1,157.23305725030974
559,1267,1,128.23305725030974
563,466,1,183.23305725030974
583,1394,1,131.23305725030974
585,1220,1,135.23305725030974
592,906,1,117.23305725030974
595,513,1,148.23305725030974
598,495,1,149.23305725030974
600,1201,1,116.23305725030974
602,682,1,130.23305725030974
603,1212,1,161.23305725030974
604,1188,1,127.23305725030974
607,1869,1,175.23305725030974
610,1053,1,126.23305725030974
621,855,1,152.23305725030974
622,314,1,164.23305725030974
624,1186,1,153.23305725030974
626,856,1,120.23305725030974
629,1149,1,127.23305725030974
629,1401,1,114.23305725030974
633,433,1,144.23305725030974
636,1413,1,139.23305725030974
637,876,1,139.23305725030974
637,1199,1,121.23305725030974
638,840,1,154.23305725030974
652,1708,1,167.23305725030974
653,681,1,124.23305725030974
656,248,1,155.23305725030974
657,1414,1,139.23305725030974
660,1226,1,125.23305725030974
662,945,1,125.23305725030974
662,1826,1,153.23305725030974
663,1644,1,112.23305725030974
665,357,1,155.23305725030974
669,764,1,152.23305725030974
670,1133,1,119.23305725030974
674,1003,1,166.23305725030974
674,1199,1,119.23305725030974
679,756,1,150.23305725030974
681,1040,1,134.23305725030974
683,1710,1,151.23305725030974
683,1733,1,155.23305725030974
684,1849,1,115.23305725030974
695,185,1,149.23305725030974
700,27,1,148.23305725030974
709,1233,1,167.23305725030974
714,871,1,126.23305725030974
728,1044,1,121.23305725030974
730,1473,1,190.23305725030974
732,657,1,142.23305725030974
736,50,1,151.23305725030974
737,852,1,161.23305725030974
744,1932,1,116.23305725030974
747,1440,1,117.23305725030974
748,1630,1,159.23305725030974
749,1148,1,125.23305725030974
749,1181,1,118.23305725030974
756,136,1,138.23305725030974
759,250,1,153.23305725030974
760,1056,1,126.23305725030974
760,1182,1,126.23305725030974
762,960,1,134.23305725030974
762,1254,1,128.23305725030974
764,325,1,154.23305725030974
764,1399,1,127.23305725030974
765,1307,1,158.23305725030974
766,1028,1,121.23305725030974
770,1083,1,143.23305725030974
780,1150,1,125.23305725030974
781,837,1,170.23305725030974
781,1423,1,123.23305725030974
786,623,1,152.23305725030974
787,1241,1,132.23305725030974
787,1937,1,138.23305725030974
796,709,1,137.23305725030974
796,1324,1,135.23305725030974
799,788,1,147.23305725030974
805,495,1,139.23305725030974
805,1427,1,117.23305725030974
811,857,1,134.23305725030974
811,1413,1,115.23305725030974
812,361,1,156.23305725030974
813,46,1,146.23305725030974
814,860,1,154.23305725030974
815,1352,1,131.23305725030974
817,1023,1,143.23305725030974
819,874,1,141.23305725030974
820,1280,1,128.23305725030974
825,517,1,143.23305725030974
829,1346,1,155.23305725030974
834,1443,1,130.23305725030974
838,198,1,147.23305725030974
844,954,1,127.23305725030974
844,1333,1,127.23305725030974
846,120,1,149.23305725030974
848,875,1,113.23305725030974
849,617,1,146.23305725030974
854,810,1,156.23305725030974
860,1474,1,130.23305725030974
862,1528,1,170.23305725030974
866,1273,1,127.23305725030974
868,949,1,127.23305725030974
869,61,1,166.23305725030974
869,1311,1,154.23305725030974
872,269,1,135.23305725030974
872,1166,1,127.23305725030974
873,1153,1,134.23305725030974
875,550,1,132.23305725030974
876,1117,1,135.23305725030974
877,1163,1,135.23305725030974
879,516,1,173.23305725030974
879,1074,1,126.23305725030974
881,748,1,116.23305725030974
882,1266,1,149.23305725030974
889,709,1,131.23305725030974
891,1087,1,124.23305725030974
897,2008,1,141.23305725030974
899,463,1,153.23305725030974
904,1020,1,140.23305725030974
914,206,1,148.23305725030974
916,1171,1,130.23305725030974
921,659,1,126.23305725030974
924,499,1,148.23305725030974
925,1292,1,125.23305725030974
938,1373,1,147.23305725030974
939,1930,1,160.23305725030974
940,1559,1,159.23305725030974
947,1089,1,143.23305725030974
948,982,1,146.23305725030974
949,1425,1,128.23305725030974
950,901,1,117.23305725030974
951,701,1,152.23305725030974
965,1802,1,176.23305725030974
966,566,1,172.23305725030974
968,1020,1,152.23305725030974
977,1187,1,152.23305725030974
981,676,1,116.23305725030974
985,1561,1,116.23305725030974
986,1455,1,119.23305725030974
987,1264,1,142.23305725030974
994,1147,1,128.23305725030974
1001,1111,1,116.23305725030974
1004,615,1,136.23305725030974
1006,659,1,168.23305725030974
1007,566,1,147.23305725030974
1011,1500,1,132.23305725030974
1012,1230,1,136.23305725030974
1015,358,1,161.23305725030974
1026,1012,1,149.23305725030974
1028,1031,1,127.23305725030974
1032,1022,1,124.23305725030974
1032,1283,1,120.23305725030974
1042,1059,1,153.23305725030974
1052,316,1,147.23305725030974
1052,448,1,147.23305725030974
1055,2024,1,149.23305725030974
1057,1902,1,185.23305725030974
1059,823,1,146.23305725030974
1061,1700,1,147.23305725030974
1067,282,1,155.23305725030974
1067,1351,1,162.23305725030974
1072,675,1,153.23305725030974
1076,283,1,156.23305725030974
1080,476,1,143.23305725030974
1080,1361,1,150.23305725030974
1081,1747,1,151.23305725030974
1083,62,1,160.23305725030974
1083,1981,1,176.23305725030974
1087,1608,1,148.23305725030974
1089,1429,1,114.23305725030974
1090,1875,1,149.23305725030974
1091,1380,1,165.23305725030974
1098,1280,1,175.23305725030974
1099,1624,1,143.23305725030974
1100,1568,1,117.23305725030974
1117,1879,1,131.23305725030974
1119,498,1,139.23305725030974
1125,868,1,158.23305725030974
1141,726,1,141.23305725030974
1142,1270,1,135.23305725030974
1144,797,1,143.23305725030974
1146,1653,1,181.23305725030974
1148,1042,1,152.23305725030974
1151,701,1,164.23305725030974
1154,1382,1,117.23305725030974
1154,1650,1,134.23305725030974
1154,1849,1,141.23305725030974
1158,1129,1,147.23305725030974
1158,1170,1,141.23305725030974
1170,853,1,159.23305725030974
1181,621,1,120.23305725030974
1191,653,1,134.23305725030974
1203,693,1,155.23305725030974
1210,1284,1,128.23305725030974
1218,667,1,144.23305725030974
1218,1146,1,176.23305725030974
1226,1384,1,141.23305725030974
1230,1283,1,115.23305725030974
1231,883,1,165.23305725030974
1234,1959,1,162.23305725030974
1237,985,1,135.23305725030974
1241,1160,1,145.23305725030974
1247,717,1,138.23305725030974
1247,1972,1,173.23305725030974
1248,1408,1,126.23305725030974
1252,631,1,137.23305725030974
1253,270,1,166.23305725030974
1254,116,1,115.23305725030974
1258,1263,1,122.23305725030974
1259,1366,1,141.23305725030974
1259,1998,1,123.23305725030974
1260,649,1,122.23305725030974
1269,1360,1,153.23305725030974
1272,1062,1,145.23305725030974
1279,306,1,162.23305725030974
1280,1554,1,157.23305725030974
1285,898,1,138.23305725030974
1287,1292,1,114.23305725030974
1288,318,1,157.23305725030974
1288,625,1,139.23305725030974
1300,1234,1,156.23305725030974
1307,1338,1,128.23305725030974
1313,650,1,127.23305725030974
1315,704,1,191.23305725030974
1324,938,1,132.23305725030974
1329,1161,1,170.23305725030974
1333,859,1,169.23305725030974
1337,244,1,148.23305725030974
1338,936,1,158.23305725030974
1339,1272,1,122.23305725030974
1339,1791,1,124.23305725030974
1344,1285,1,117.23305725030974
1353,1182,1,129.23305725030974
1353,1627,1,140.23305725030974
1356,1289,1,122.23305725030974
1357,840,1,122.23305725030974
1358,1211,1,160.23305725030974
1376,1864,1,163.23305725030974
1389,934,1,138.23305725030974
1394,486,1,150.23305725030974
1397,144,1,149.23305725030974
1400,584,1,149.23305725030974
1409,331,1,132.23305725030974
1409,755,1,137.23305725030974
1414,993,1,122.23305725030974
1416,1562,1,179.23305725030974
1422,1220,1,128.23305725030974
1424,1281,1,132.23305725030974
1425,557,1,146.23305725030974
1427,1290,1,115.23305725030974
1433,1084,1,141.23305725030974
1434,386,1,162.23305725030974
1443,1730,1,158.23305725030974
1445,1458,1,118.23305725030974
1449,1128,1,136.23305725030974
1455,1461,1,126.23305725030974
1462,1937,1,156.23305725030974
1468,1319,1,124.23305725030974
1474,1362,1,159.23305725030974
1477,647,1,162.23305725030974
1477,1019,1,122.23305725030974
1486,750,1,147.23305725030974
1487,1491,1,147.23305725030974
1491,1163,1,146.23305725030974
1492,1531,1,170.23305725030974
1493,1515,1,143.23305725030974
1494,1304,1,121.23305725030974
1495,1153,1,117.23305725030974
1496,958,1,166.23305725030974
1499,991,1,121.23305725030974
1500,1124,1,148.23305725030974
1500,1343,1,128.23305725030974
1505,1067,1,121.23305725030974
1512,1227,1,125.23305725030974
1515,1432,1,119.23305725030974
1518,1061,1,153.23305725030974
1519,1294,1,116.23305725030974
1520,1001,1,112.23305725030974
1523,677,1,152.23305725030974
1534,328,1,168.23305725030974
1535,1271,1,130.23305725030974
1538,522,1,140.23305725030974
1541,620,1,141.23305725030974
1541,967,1,127.23305725030974
1545,2007,1,179.23305725030974
1548,1592,1,125.23305725030974
1552,1910,1,137.23305725030974
1566,2000,1,183.23305725030974
1570,1457,1,120.23305725030974
1572,386,1,151.23305725030974
1575,879,1,165.23305725030974
1579,829,1,128.23305725030974
1594,1289,1,124.23305725030974
1598,756,1,142.23305725030974
1599,952,1,135.23305725030974
1606,1073,1,132.23305725030974
1618,1525,1,124.23305725030974
1620,1544,1,151.23305725030974
1622,847,1,137.23305725030974
1628,466,1,149.23305725030974
1633,1270,1,124.23305725030974
1638,805,1,151.23305725030974
1649,815,1,139.23305725030974
1658,332,1,149.23305725030974
1658,995,1,156.23305725030974
1660,1471,1,121.23305725030974
1665,700,1,141.23305725030974
1669,486,1,148.23305725030974
1672,1407,1,118.23305725030974
1681,1805,1,165.23305725030974
1688,1318,1,145.23305725030974
1690,1729,1,169.23305725030974
1701,438,1,152.23305725030974
1702,1061,1,133.23305725030974
1708,1424,1,132.23305725030974
1715,732,1,128.23305725030974
1715,1200,1,161.23305725030974
1731,1759,1,143.23305725030974
1736,615,1,132.23305725030974
1749,1201,1,129.23305725030974
1751,1209,1,139.23305725030974
1756,607,1,166.23305725030974
1769,1269,1,150.23305725030974
1773,288,1,174.23305725030974
1775,142,1,148.23305725030974
1782,584,1,152.23305725030974
1803,1066,1,137.23305725030974
1805,1012,1,137.23305725030974
1806,1276,1,149.23305725030974
1808,1107,1,130.23305725030974
1815,2027,1,148.23305725030974
1832,1287,1,138.23305725030974
1848,1995,1,122.23305725030974
1860,446,1,146.23305725030974
1868,2022,1,169.23305725030974
1875,1592,1,157.23305725030974
1880,704,1,116.23305725030974
1882,1294,1,145.23305725030974
1884,156,1,169.23305725030974
1887,1002,1,121.23305725030974
1905,953,1,139.23305725030974
1908,502,1,168.23305725030974
1910,977,1,129.23305725030974
1919,1137,1,127.23305725030974
1928,578,1,163.23305725030974
1929,881,1,144.23305725030974
1929,1097,1,115.23305725030974
1933,1198,1,120.23305725030974
1942,1478,1,124.23305725030974
1971,1956,1,114.23305725030974
1990,1501,1,129.23305725030974
1991,1577,1,151.23305725030974
1992,591,1,144.23305725030974
1996,1418,1,132.23305725030974
2009,1385,1,133.23305725030974
16,1171,2,158.46611450061948
28,1548,2,144.46611450061948
30,795,2,113.46611450061948
36,1355,2,113.46611450061948
38,396,2,112.46611450061948
40,660,2,160.46611450061948
46,725,2,149.46611450061948
45,1273,2,163.46611450061948
46,947,2,193.46611450061948
61,535,2,159.46611450061948
62,1334,2,144.46611450061948
68,1232,2,166.46611450061948
85,900,2,131.46611450061948
84,1611,2,113.46611450061948
93,1142,2,152.46611450061948
95,736,2,131.46611450061948
97,785,2,153.46611450061948
101,1243,2,128.46611450061948
102,1957,2,123.46611450061948
106,730,2,130.46611450061948
106,877,2,156.46611450061948
109,766,2,178.46611450061948
116,1117,2,186.46611450061948
116,130,2,119.46611450061948
117,1104,2,121.46611450061948
117,1349,2,145.46611450061948
119,1339,2,155.46611450061948
121,727,2,162.46611450061948
123,1147,2,117.46611450061948
125,360,2,168.46611450061948
125,1437,2,122.46611450061948
126,1020,2,140.46611450061948
129,1022,2,160.46611450061948
132,703,2,165.46611450061948
134,900,2,122.46611450061948
136,1012,2,157.46611450061948
139,942,2,128.46611450061948
142,358,2,124.46611450061948
147,1328,2,121.46611450061948
150,824,2,141.46611450061948
152,1259,2,144.46611450061948
153,978,2,119.46611450061948
155,1244,2,119.46611450061948
167,1756,2,152.46611450061948
176,354,2,145.46611450061948
181,902,2,176.46611450061948
192,468,2,120.46611450061948
195,1302,2,134.46611450061948
197,375,2,154.46611450061948
200,875,2,151.46611450061948
203,491,2,117.46611450061948
203,1264,2,157.46611450061948
207,1296,2,124.46611450061948
210,221,2,144.46611450061948
214,1297,2,135.46611450061948
215,617,2,113.46611450061948
218,466,2,174.46611450061948
221,1311,2,114.46611450061948
228,1366,2,119.46611450061948
235,826,2,144.46611450061948
240,908,2,161.46611450061948
247,1247,2,140.46611450061948
253,167,2,114.46611450061948
261,1008,2,116.46611450061948
261,1103,2,116.46611450061948
267,1301,2,130.46611450061948
272,1420,2,148.46611450061948
274,608,2,125.46611450061948
276,1092,2,137.46611450061948
283,1020,2,137.46611450061948
285,1104,2,154.46611450061948
286,443,2,148.46611450061948
289,711,2,123.46611450061948
289,746,2,144.46611450061948
289,819,2,131.46611450061948
290,654,2,149.46611450061948
291,875,2,146.46611450061948
292,1293,2,176.46611450061948
292,1245,2,121.46611450061948
294,672,2,151.46611450061948
296,1775,2,145.46611450061948
297,798,2,158.46611450061948
298,1287,2,147.46611450061948
300,1043,2,117.46611450061948
301,675,2,140.46611450061948
303,1422,2,129.46611450061948
304,1188,2,128.46611450061948
309,1079,2,142.46611450061948
314,483,2,144.46611450061948
314,670,2,173.46611450061948
315,994,2,157.46611450061948
321,715,2,139.46611450061948
323,1805,2,122.46611450061948
324,668,2,131.46611450061948
330,559,2,131.46611450061948
330,1381,2,119.46611450061948
332,1994,2,130.46611450061948
338,1012,2,166.46611450061948
338,1354,2,113.46611450061948
348,1432,2,137.46611450061948
350,817,2,169.46611450061948
351,697,2,165.46611450061948
359,1239,2,113.46611450061948
364,1139,2,152.46611450061948
364,597,2,136.46611450061948
365,1397,2,173.46611450061948
366,1346,2,124.46611450061948
369,1124,2,165.46611450061948
373,667,2,140.46611450061948
373,972,2,139.46611450061948
374,944,2,150.46611450061948
376,1496,2,153.46611450061948
379,1449,2,114.46611450061948
384,1405,2,133.46611450061948
389,1055,2,179.46611450061948
390,1409,2,144.46611450061948
394,618,2,123.46611450061948
393,1115,2,134.46611450061948
394,1969,2,141.46611450061948
395,1253,2,127.46611450061948
405,1191,2,131.46611450061948
406,1352,2,125.46611450061948
409,1314,2,130.46611450061948
410,1432,2,175.46611450061948
414,868,2,137.46611450061948
423,689,2,120.46611450061948
426,926,2,149.46611450061948
435,335,2,167.46611450061948
436,197,2,121.46611450061948
454,849,2,159.46611450061948
460,1843,2,128.46611450061948
469,115,2,169.46611450061948
471,723,2,129.46611450061948
485,66,2,131.46611450061948
501,652,2,133.46611450061948
502,450,2,130.46611450061948
507,975,2,140.46611450061948
509,1974,2,137.46611450061948
512,1644,2,178.46611450061948
514,1025,2,185.46611450061948
515,1909,2,164.46611450061948
519,615,2,131.46611450061948
519,1012,2,156.46611450061948
522,1527,2,118.46611450061948
529,1055,2,126.46611450061948
531,825,2,146.46611450061948
533,1193,2,132.46611450061948
535,504,2,127.46611450061948
535,1400,2,135.46611450061948
537,787,2,112.46611450061948
542,976,2,136.46611450061948
542,1267,2,152.46611450061948
557,1419,2,129.46611450061948
561,531,2,118.46611450061948
560,767,2,137.46611450061948
561,1376,2,119.46611450061948
562,865,2,132.46611450061948
571,249,2,136.46611450061948
573,1240,2,123.46611450061948
573,1558,2,117.46611450061948
576,592,2,152.46611450061948
578,492,2,158.46611450061948
584,1552,2,124.46611450061948
591,454,2,129.46611450061948
593,693,2,140.46611450061948
601,750,2,121.46611450061948
601,1030,2,124.46611450061948
603,835,2,123.46611450061948
603,1308,2,118.46611450061948
615,1263,2,127.46611450061948
620,951,2,130.46611450061948
629,1349,2,183.46611450061948
634,1290,2,140.46611450061948
640,1294,2,145.46611450061948
645,628,2,120.46611450061948
646,326,2,148.46611450061948
648,829,2,126.46611450061948
650,1357,2,117.46611450061948
652,851,2,128.46611450061948
654,620,2,141.46611450061948
667,1294,2,176.46611450061948
670,859,2,148.46611450061948
670,1279,2,141.46611450061948
672,1956,2,147.46611450061948
673,119,2,148.46611450061948
675,1187,2,135.46611450061948
681,1580,2,141.46611450061948
683,611,2,140.46611450061948
686,271,2,123.46611450061948
685,1089,2,139.46611450061948
690,693,2,151.46611450061948
694,119,2,152.46611450061948
697,383,2,113.46611450061948
697,1043,2,165.46611450061948
700,182,2,132.46611450061948
701,661,2,120.46611450061948
706,1802,2,123.46611450061948
706,443,2,115.46611450061948
706,717,2,155.46611450061948
707,1323,2,126.46611450061948
708,1723,2,169.46611450061948
717,671,2,149.46611450061948
719,1018,2,167.46611450061948
719,1325,2,145.46611450061948
720,1826,2,132.46611450061948
727,970,2,170.46611450061948
729,1218,2,149.46611450061948
732,758,2,157.46611450061948
732,988,2,134.46611450061948
736,415,2,177.46611450061948
743,1835,2,122.46611450061948
743,1104,2,145.46611450061948
751,1187,2,125.46611450061948
759,875,2,119.46611450061948
760,835,2,112.46611450061948
763,880,2,112.46611450061948
769,803,2,141.46611450061948
773,1317,2,172.46611450061948
774,38,2,130.46611450061948
774,429,2,156.46611450061948
777,1275,2,137.46611450061948
776,1948,2,139.46611450061948
777,1219,2,158.46611450061948
782,932,2,170.46611450061948
783,1326,2,142.46611450061948
785,1272,2,118.46611450061948
786,1803,2,148.46611450061948
789,1179,2,114.46611450061948
793,187,2,174.46611450061948
794,1530,2,147.46611450061948
797,705,2,151.46611450061948
796,1420,2,120.46611450061948
799,100,2,169.46611450061948
799,2025,2,129.46611450061948
800,1120,2,150.46611450061948
802,598,2,164.46611450061948
805,20,2,117.46611450061948
808,1317,2,150.46611450061948
815,1847,2,171.46611450061948
824,600,2,158.46611450061948
825,1008,2,141.46611450061948
844,1794,2,132.46611450061948
848,694,2,156.46611450061948
854,69,2,120.46611450061948
864,331,2,120.46611450061948
868,1689,2,142.46611450061948
875,1187,2,128.46611450061948
877,633,2,113.46611450061948
879,1191,2,144.46611450061948
880,1312,2,136.46611450061948
885,245,2,112.46611450061948
887,1033,2,164.46611450061948
887,1131,2,116.46611450061948
887,1420,2,121.46611450061948
890,1118,2,135.46611450061948
893,1952,2,157.46611450061948
894,880,2,143.46611450061948
898,293,2,155.46611450061948
905,438,2,160.46611450061948
905,1683,2,122.46611450061948
909,1658,2,127.46611450061948
910,1399,2,162.46611450061948
910,1981,2,155.46611450061948
912,1290,2,136.46611450061948
917,1321,2,123.46611450061948
920,1438,2,154.46611450061948
923,921,2,113.46611450061948
925,1273,2,143.46611450061948
926,84,2,113.46611450061948
929,1085,2,128.46611450061948
930,509,2,147.46611450061948
930,571,2,153.46611450061948
931,209,2,177.46611450061948
932,952,2,166.46611450061948
933,1115,2,162.46611450061948
935,523,2,135.46611450061948
936,996,2,139.46611450061948
937,1280,2,115.46611450061948
937,583,2,153.46611450061948
940,1873,2,150.46611450061948
949,519,2,116.46611450061948
953,921,2,130.46611450061948
955,628,2,148.46611450061948
957,1367,2,122.46611450061948
959,538,2,127.46611450061948
960,926,2,140.46611450061948
959,1267,2,150.46611450061948
965,1270,2,144.46611450061948
969,874,2,185.46611450061948
969,1207,2,114.46611450061948
972,600,2,126.46611450061948
976,1271,2,117.46611450061948
991,793,2,161.46611450061948
991,988,2,124.46611450061948
994,1058,2,150.46611450061948
994,1121,2,128.46611450061948
995,942,2,161.46611450061948
996,932,2,116.46611450061948
996,1400,2,120.46611450061948
998,488,2,156.46611450061948
1004,1041,2,139.46611450061948
1006,815,2,117.46611450061948
1011,687,2,161.46611450061948
1015,1422,2,117.46611450061948
1021,1338,2,128.46611450061948
1023,17,2,119.46611450061948
1024,961,2,161.46611450061948
1026,469,2,163.46611450061948
1026,1222,2,128.46611450061948
1032,983,2,160.46611450061948
1035,509,2,166.46611450061948
1036,1253,2,119.46611450061948
1036,790,2,190.46611450061948
1037,1275,2,118.46611450061948
1039,539,2,160.46611450061948
1043,989,2,117.46611450061948
1044,1366,2,130.46611450061948
1051,792,2,137.46611450061948
1052,599,2,134.46611450061948
1052,637,2,162.46611450061948
1054,396,2,142.46611450061948
1053,1038,2,161.46611450061948
1057,1328,2,116.46611450061948
1057,627,2,166.46611450061948
1059,1102,2,129.46611450061948
1062,1047,2,119.46611450061948
1066,1258,2,139.46611450061948
1068,1221,2,130.46611450061948
1076,593,2,160.46611450061948
1081,1289,2,123.46611450061948
1082,1705,2,123.46611450061948
1085,1958,2,152.46611450061948
1086,1396,2,120.46611450061948
1091,600,2,137.46611450061948
1096,435,2,155.46611450061948
1096,1057,2,153.46611450061948
1096,1513,2,125.46611450061948
1099,947,2,163.46611450061948
1102,249,2,162.46611450061948
1105,1193,2,131.46611450061948
1107,1284,2,161.46611450061948
1107,1415,2,176.46611450061948
1107,1783,2,119.46611450061948
1110,243,2,162.46611450061948
1109,672,2,153.46611450061948
1109,987,2,169.46611450061948
1109,1338,2,131.46611450061948
1111,501,2,156.46611450061948
1118,1537,2,164.46611450061948
1136,661,2,165.46611450061948
1136,1187,2,165.46611450061948
1138,839,2,149.46611450061948
1142,1273,2,141.46611450061948
1143,1170,2,122.46611450061948
1158,796,2,135.46611450061948
1160,445,2,129.46611450061948
1161,1818,2,155.46611450061948
1168,1219,2,123.46611450061948
1179,875,2,136.46611450061948
1183,960,2,119.46611450061948
1186,1175,2,120.46611450061948
1186,1147,2,137.46611450061948
1192,422,2,143.46611450061948
1196,1217,2,130.46611450061948
1197,753,2,128.46611450061948
1197,1461,2,121.46611450061948
1199,1267,2,151.46611450061948
1204,565,2,172.46611450061948
1208,619,2,114.46611450061948
1210,1439,2,146.46611450061948
1211,1560,2,154.46611450061948
1213,1214,2,179.46611450061948
1213,1334,2,148.46611450061948
1217,593,2,122.46611450061948
1221,263,2,139.46611450061948
1225,1378,2,148.46611450061948
1228,874,2,150.46611450061948
1230,472,2,112.46611450061948
1232,1205,2,136.46611450061948
1237,502,2,154.46611450061948
1237,722,2,133.46611450061948
1238,690,2,176.46611450061948
1240,1598,2,125.46611450061948
1245,376,2,145.46611450061948
1248,1890,2,123.46611450061948
1251,299,2,127.46611450061948
1254,1364,2,112.46611450061948
1257,1247,2,119.46611450061948
1266,792,2,133.46611450061948
1266,1476,2,139.46611450061948
1267,1808,2,137.46611450061948
1272,1027,2,171.46611450061948
1274,748,2,112.46611450061948
1278,1433,2,144.46611450061948
1279,39,2,123.46611450061948
1279,1264,2,135.46611450061948
1279,1424,2,196.46611450061948
1280,1391,2,113.46611450061948
1285,853,2,142.46611450061948
1289,305,2,162.46611450061948
1290,1278,2,154.46611450061948
1290,440,2,116.46611450061948
1291,1251,2,151.46611450061948
1310,1533,2,183.46611450061948
1310,1031,2,122.46611450061948
1310,1649,2,118.46611450061948
1317,1414,2,113.46611450061948
1316,1655,2,122.46611450061948
1322,459,2,115.46611450061948
1322,1380,2,177.46611450061948
1324,1052,2,181.46611450061948
1328,290,2,171.46611450061948
1329,354,2,162.46611450061948
1330,806,2,131.46611450061948
1330,1950,2,112.46611450061948
1333,505,2,155.46611450061948
1338,897,2,183.46611450061948
1340,1635,2,198.46611450061948
1344,681,2,123.46611450061948
1343,1143,2,147.46611450061948
1344,765,2,121.46611450061948
1348,1301,2,133.46611450061948
1349,1267,2,132.46611450061948
1364,139,2,137.46611450061948
1364,1309,2,113.46611450061948
1367,831,2,151.46611450061948
1373,1475,2,149.46611450061948
1373,1342,2,148.46611450061948
1375,1148,2,161.46611450061948
1378,1040,2,170.46611450061948
1379,1067,2,138.46611450061948
1385,568,2,195.46611450061948
1387,867,2,143.46611450061948
1393,719,2,126.46611450061948
1393,884,2,132.46611450061948
1394,1312,2,136.46611450061948
1395,898,2,145.46611450061948
1400,892,2,112.46611450061948
1402,1857,2,127.46611450061948
1405,456,2,137.46611450061948
1408,1417,2,180.46611450061948
1412,1350,2,156.46611450061948
1414,688,2,128.46611450061948
1413,1172,2,116.46611450061948
1415,659,2,147.46611450061948
1418,1400,2,154.46611450061948
1422,1185,2,152.46611450061948
1423,1268,2,142.46611450061948
1425,1463,2,172.46611450061948
1428,734,2,123.46611450061948
