X,Y,Photon Count,ADU Value
0,0,2,37.1568472783169
0,2,2,45.1568472783169
1,0,2,25.156847278316903
1,2,2,38.1568472783169
2,0,2,23.156847278316903
2,2,2,42.1568472783169
0,216,2,24.156847278316903
0,217,2,119.1568472783169
1,216,2,24.156847278316903
2,216,2,23.156847278316903
0,216,3,24.156847278316903
0,217,3,119.1568472783169
0,218,3,75.1568472783169
1,216,3,24.156847278316903
1,218,3,27.156847278316903
2,216,3,23.156847278316903
0,217,2,119.1568472783169
0,218,2,75.1568472783169
1,218,2,27.156847278316903
0,622,2,30.156847278316903
0,623,2,41.1568472783169
1,621,2,21.156847278316903
1,622,2,30.156847278316903
1,623,2,52.1568472783169
2,621,2,25.156847278316903
2,622,2,20.156847278316903
2,623,2,24.156847278316903
0,694,2,26.156847278316903
0,695,2,35.1568472783169
1,694,2,30.156847278316903
1,695,2,57.1568472783169
2,693,2,22.156847278316903
2,695,2,25.156847278316903
0,695,2,35.1568472783169
0,696,2,26.156847278316903
0,697,2,28.156847278316903
1,695,2,57.1568472783169
1,696,2,38.1568472783169
2,695,2,25.156847278316903
2,696,2,21.156847278316903
0,708,2,23.156847278316903
1,708,2,35.1568472783169
1,709,2,74.1568472783169
2,708,2,21.156847278316903
2,709,2,33.1568472783169
0,710,2,34.1568472783169
1,709,2,74.1568472783169
2,709,2,33.1568472783169
2,710,2,29.156847278316903
0,772,3,23.156847278316903
0,774,3,20.156847278316903
1,772,3,30.156847278316903
1,773,3,36.1568472783169
1,774,3,23.156847278316903
2,772,3,29.156847278316903
2,773,3,60.1568472783169
2,774,3,38.1568472783169
0,774,2,20.156847278316903
1,773,2,36.1568472783169
1,774,2,23.156847278316903
2,773,2,60.1568472783169
2,774,2,38.1568472783169
0,839,2,21.156847278316903
0,841,2,20.156847278316903
1,840,2,24.156847278316903
1,841,2,140.1568472783169
2,839,2,26.156847278316903
0,841,2,20.156847278316903
0,842,2,22.156847278316903
1,840,2,24.156847278316903
1,841,2,140.1568472783169
0,841,2,20.156847278316903
0,842,2,22.156847278316903
1,841,2,140.1568472783169
0,1083,2,21.156847278316903
0,1085,2,81.1568472783169
1,1084,2,25.156847278316903
2,1083,2,25.156847278316903
2,1085,2,23.156847278316903
0,1101,2,148.1568472783169
2,1099,2,25.156847278316903
2,1101,2,28.156847278316903
0,1101,2,148.1568472783169
0,1102,2,25.156847278316903
1,1102,2,30.156847278316903
2,1101,2,28.156847278316903
0,1101,2,148.1568472783169
0,1102,2,25.156847278316903
1,1102,2,30.156847278316903
2,1101,2,28.156847278316903
1,1167,2,136.1568472783169
2,1166,2,36.1568472783169
2,1167,2,22.156847278316903
1,1167,2,136.1568472783169
1,1168,2,27.156847278316903
2,1166,2,36.1568472783169
2,1167,2,22.156847278316903
2,1168,2,24.156847278316903
0,1169,2,20.156847278316903
1,1167,2,136.1568472783169
1,1168,2,27.156847278316903
2,1167,2,22.156847278316903
2,1168,2,24.156847278316903
0,1210,2,39.1568472783169
0,1211,2,20.156847278316903
1,1209,2,44.1568472783169
1,1210,2,57.1568472783169
2,1210,2,25.156847278316903
2,1211,2,22.156847278316903
0,1210,2,39.1568472783169
0,1211,2,20.156847278316903
0,1212,2,24.156847278316903
1,1210,2,57.1568472783169
2,1210,2,25.156847278316903
2,1211,2,22.156847278316903
0,1262,2,136.1568472783169
1,1261,2,20.156847278316903
1,1262,2,41.1568472783169
0,1262,2,136.1568472783169
1,1261,2,20.156847278316903
1,1262,2,41.1568472783169
1,1263,2,27.156847278316903
0,1262,2,136.1568472783169
1,1262,2,41.1568472783169
1,1263,2,27.156847278316903
1,1264,2,20.156847278316903
2,1264,2,21.156847278316903
0,1285,2,28.156847278316903
1,1283,2,33.1568472783169
1,1285,2,30.156847278316903
2,1283,2,63.1568472783169
2,1284,2,31.156847278316903
2,1285,2,29.156847278316903
0,1290,2,32.1568472783169
2,1289,2,87.1568472783169
2,1290,2,49.1568472783169
0,1290,2,32.1568472783169
1,1291,2,26.156847278316903
2,1289,2,87.1568472783169
2,1290,2,49.1568472783169
0,1409,2,100.1568472783169
1,1408,2,20.156847278316903
1,1409,2,26.156847278316903
2,1409,2,28.156847278316903
0,1409,2,100.1568472783169
0,1410,2,33.1568472783169
1,1408,2,20.156847278316903
1,1409,2,26.156847278316903
2,1409,2,28.156847278316903
0,1424,2,27.156847278316903
0,1426,2,29.156847278316903
1,1424,2,22.156847278316903
1,1426,2,72.1568472783169
2,1424,2,23.156847278316903
2,1426,2,22.156847278316903
0,1426,2,29.156847278316903
1,1426,2,72.1568472783169
1,1427,2,42.1568472783169
2,1426,2,22.156847278316903
2,1427,2,24.156847278316903
0,1653,2,39.1568472783169
0,1654,2,89.1568472783169
1,1653,2,33.1568472783169
1,1654,2,42.1568472783169
0,1653,3,39.1568472783169
0,1654,3,89.1568472783169
0,1655,3,23.156847278316903
1,1653,3,33.1568472783169
1,1654,3,42.1568472783169
2,1655,3,31.156847278316903
0,1654,2,89.1568472783169
0,1655,2,23.156847278316903
1,1654,2,42.1568472783169
2,1655,2,31.156847278316903
0,1914,2,30.156847278316903
1,1913,2,45.1568472783169
2,1912,2,20.156847278316903
2,1913,2,94.1568472783169
2,1914,2,37.1568472783169
0,1914,2,30.156847278316903
1,1913,2,45.1568472783169
2,1913,2,94.1568472783169
2,1914,2,37.1568472783169
1,694,2,30.156847278316903
1,695,2,57.1568472783169
1,696,2,38.1568472783169
2,695,2,25.156847278316903
2,696,2,21.156847278316903
3,695,2,30.156847278316903
1,708,2,35.1568472783169
1,709,2,74.1568472783169
2,708,2,21.156847278316903
2,709,2,33.1568472783169
2,710,2,29.156847278316903
3,710,2,25.156847278316903
1,773,2,36.1568472783169
1,774,2,23.156847278316903
2,773,2,60.1568472783169
2,774,2,38.1568472783169
3,774,2,23.156847278316903
1,840,2,24.156847278316903
1,841,2,140.1568472783169
2,839,2,26.156847278316903
3,841,2,25.156847278316903
1,840,2,24.156847278316903
1,841,2,140.1568472783169
3,841,2,25.156847278316903
3,842,2,21.156847278316903
1,841,2,140.1568472783169
3,841,2,25.156847278316903
3,842,2,21.156847278316903
1,869,2,20.156847278316903
1,870,2,21.156847278316903
1,871,2,25.156847278316903
3,870,2,70.1568472783169
3,871,2,78.1568472783169
1,870,2,21.156847278316903
1,871,2,25.156847278316903
2,872,2,22.156847278316903
3,870,2,70.1568472783169
3,871,2,78.1568472783169
1,871,2,25.156847278316903
2,872,2,22.156847278316903
2,873,2,26.156847278316903
3,871,2,78.1568472783169
3,873,2,24.156847278316903
1,954,2,26.156847278316903
2,956,2,39.1568472783169
3,955,2,45.1568472783169
3,956,2,64.1568472783169
1,957,2,22.156847278316903
2,956,2,39.1568472783169
2,957,2,22.156847278316903
3,955,2,45.1568472783169
3,956,2,64.1568472783169
2,1131,2,24.156847278316903
2,1132,2,40.1568472783169
3,1130,2,24.156847278316903
3,1131,2,62.1568472783169
3,1132,2,56.1568472783169
2,1131,2,24.156847278316903
2,1132,2,40.1568472783169
3,1131,2,62.1568472783169
3,1132,2,56.1568472783169
3,1133,2,20.156847278316903
1,1167,2,136.1568472783169
2,1166,2,36.1568472783169
2,1167,2,22.156847278316903
3,1167,2,28.156847278316903
1,1167,3,136.1568472783169
1,1168,3,27.156847278316903
2,1166,3,36.1568472783169
2,1167,3,22.156847278316903
2,1168,3,24.156847278316903
3,1167,3,28.156847278316903
1,1167,2,136.1568472783169
1,1168,2,27.156847278316903
2,1167,2,22.156847278316903
2,1168,2,24.156847278316903
3,1167,2,28.156847278316903
1,1283,2,33.1568472783169
2,1281,2,21.156847278316903
2,1282,2,20.156847278316903
2,1283,2,63.1568472783169
3,1281,2,22.156847278316903
3,1283,2,50.1568472783169
1,1283,3,33.1568472783169
1,1285,3,30.156847278316903
2,1283,3,63.1568472783169
2,1284,3,31.156847278316903
2,1285,3,29.156847278316903
3,1283,3,50.1568472783169
3,1284,3,20.156847278316903
2,1289,2,87.1568472783169
2,1290,2,49.1568472783169
3,1289,2,24.156847278316903
3,1290,2,26.156847278316903
1,1291,2,26.156847278316903
2,1289,2,87.1568472783169
2,1290,2,49.1568472783169
3,1289,2,24.156847278316903
3,1290,2,26.156847278316903
2,1350,1,43.1568472783169
2,1351,1,26.156847278316903
3,1350,1,48.1568472783169
3,1351,1,31.156847278316903
2,1414,1,28.156847278316903
3,1414,1,87.1568472783169
2,1414,1,28.156847278316903
3,1414,1,87.1568472783169
3,1415,1,31.156847278316903
2,1414,2,28.156847278316903
2,1416,2,23.156847278316903
3,1414,2,87.1568472783169
3,1415,2,31.156847278316903
1,1426,2,72.1568472783169
1,1427,2,42.1568472783169
2,1426,2,22.156847278316903
2,1427,2,24.156847278316903
3,1427,2,28.156847278316903
2,1743,2,43.1568472783169
2,1744,2,43.1568472783169
3,1742,2,26.156847278316903
3,1743,2,73.1568472783169
3,1744,2,29.156847278316903
1,1745,3,25.156847278316903
2,1743,3,43.1568472783169
2,1744,3,43.1568472783169
2,1745,3,27.156847278316903
3,1743,3,73.1568472783169
3,1744,3,29.156847278316903
3,1745,3,26.156847278316903
1,1913,2,45.1568472783169
2,1912,2,20.156847278316903
2,1913,2,94.1568472783169
2,1914,2,37.1568472783169
3,1912,2,20.156847278316903
3,1914,2,29.156847278316903
1,1913,2,45.1568472783169
2,1913,2,94.1568472783169
2,1914,2,37.1568472783169
3,1914,2,29.156847278316903
3,1915,2,21.156847278316903
1,2007,2,20.156847278316903
2,2008,2,28.156847278316903
3,2007,2,23.156847278316903
3,2008,2,93.1568472783169
3,2009,2,20.156847278316903
3,345,2,25.156847278316903
3,346,2,32.1568472783169
3,347,2,24.156847278316903
4,345,2,27.156847278316903
4,346,2,59.1568472783169
2,404,3,26.156847278316903
3,405,3,24.156847278316903
3,406,3,20.156847278316903
4,405,3,20.156847278316903
4,406,3,161.1568472783169
2,407,3,25.156847278316903
3,405,3,24.156847278316903
3,406,3,20.156847278316903
3,407,3,24.156847278316903
4,405,3,20.156847278316903
4,406,3,161.1568472783169
2,407,2,25.156847278316903
3,406,2,20.156847278316903
3,407,2,24.156847278316903
4,406,2,161.1568472783169
3,870,2,70.1568472783169
3,871,2,78.1568472783169
4,870,2,28.156847278316903
2,872,2,22.156847278316903
3,870,2,70.1568472783169
3,871,2,78.1568472783169
4,870,2,28.156847278316903
2,956,2,39.1568472783169
3,955,2,45.1568472783169
3,956,2,64.1568472783169
4,954,2,25.156847278316903
2,956,2,39.1568472783169
2,957,2,22.156847278316903
3,955,2,45.1568472783169
3,956,2,64.1568472783169
3,1080,2,21.156847278316903
3,1081,2,49.1568472783169
3,1082,2,23.156847278316903
4,1080,2,22.156847278316903
4,1081,2,61.1568472783169
4,1082,2,36.1568472783169
2,1083,2,25.156847278316903
3,1081,2,49.1568472783169
3,1082,2,23.156847278316903
4,1081,2,61.1568472783169
4,1082,2,36.1568472783169
4,1083,2,24.156847278316903
2,1131,3,24.156847278316903
2,1132,3,40.1568472783169
3,1130,3,24.156847278316903
3,1131,3,62.1568472783169
3,1132,3,56.1568472783169
4,1130,3,27.156847278316903
4,1131,3,25.156847278316903
4,1132,3,29.156847278316903
2,1145,2,20.156847278316903
3,1143,2,20.156847278316903
3,1144,2,22.156847278316903
3,1145,2,21.156847278316903
4,1144,2,38.1568472783169
4,1145,2,62.1568472783169
2,1145,2,20.156847278316903
3,1144,2,22.156847278316903
3,1145,2,21.156847278316903
4,1144,2,38.1568472783169
4,1145,2,62.1568472783169
4,1146,2,30.156847278316903
2,1216,2,21.156847278316903
3,1216,2,72.1568472783169
3,1217,2,24.156847278316903
4,1216,2,32.1568472783169
4,1217,2,29.156847278316903
2,1281,2,21.156847278316903
2,1282,2,20.156847278316903
2,1283,2,63.1568472783169
3,1281,2,22.156847278316903
3,1283,2,50.1568472783169
2,1282,2,20.156847278316903
2,1283,2,63.1568472783169
2,1284,2,31.156847278316903
3,1283,2,50.1568472783169
3,1284,2,20.156847278316903
2,1283,2,63.1568472783169
2,1284,2,31.156847278316903
2,1285,2,29.156847278316903
3,1283,2,50.1568472783169
3,1284,2,20.156847278316903
2,1289,2,87.1568472783169
2,1290,2,49.1568472783169
3,1289,2,24.156847278316903
3,1290,2,26.156847278316903
4,1290,2,23.156847278316903
2,1350,2,43.1568472783169
2,1351,2,26.156847278316903
3,1350,2,48.1568472783169
3,1351,2,31.156847278316903
4,1350,2,30.156847278316903
4,1351,2,27.156847278316903
2,1414,1,28.156847278316903
3,1414,1,87.1568472783169
4,1413,1,27.156847278316903
2,1414,2,28.156847278316903
3,1414,2,87.1568472783169
3,1415,2,31.156847278316903
4,1413,2,27.156847278316903
2,1741,2,26.156847278316903
2,1743,2,43.1568472783169
3,1742,2,26.156847278316903
3,1743,2,73.1568472783169
4,1741,2,21.156847278316903
4,1743,2,25.156847278316903
2,1743,2,43.1568472783169
2,1744,2,43.1568472783169
3,1742,2,26.156847278316903
3,1743,2,73.1568472783169
3,1744,2,29.156847278316903
4,1743,2,25.156847278316903
2,1912,2,20.156847278316903
2,1913,2,94.1568472783169
2,1914,2,37.1568472783169
3,1912,2,20.156847278316903
3,1914,2,29.156847278316903
4,1913,2,23.156847278316903
4,1914,2,21.156847278316903
2,1913,2,94.1568472783169
2,1914,2,37.1568472783169
3,1914,2,29.156847278316903
3,1915,2,21.156847278316903
4,1913,2,23.156847278316903
4,1914,2,21.156847278316903
4,276,2,23.156847278316903
5,278,2,186.1568472783169
5,278,2,186.1568472783169
3,280,2,26.156847278316903
5,278,2,186.1568472783169
5,280,2,21.156847278316903
3,345,2,25.156847278316903
3,346,2,32.1568472783169
4,344,2,22.156847278316903
4,345,2,27.156847278316903
4,346,2,59.1568472783169
5,346,2,80.1568472783169
3,346,2,32.1568472783169
3,347,2,24.156847278316903
4,346,2,59.1568472783169
5,346,2,80.1568472783169
5,348,2,21.156847278316903
3,405,2,24.156847278316903
3,406,2,20.156847278316903
4,405,2,20.156847278316903
4,406,2,161.1568472783169
5,406,2,24.156847278316903
3,405,3,24.156847278316903
3,406,3,20.156847278316903
3,407,3,24.156847278316903
4,405,3,20.156847278316903
4,406,3,161.1568472783169
5,406,3,24.156847278316903
3,406,2,20.156847278316903
3,407,2,24.156847278316903
4,406,2,161.1568472783169
5,406,2,24.156847278316903
5,408,2,20.156847278316903
3,870,2,70.1568472783169
4,868,2,21.156847278316903
4,870,2,28.156847278316903
5,869,2,24.156847278316903
5,870,2,28.156847278316903
3,870,2,70.1568472783169
3,871,2,78.1568472783169
4,870,2,28.156847278316903
5,869,2,24.156847278316903
5,870,2,28.156847278316903
3,870,2,70.1568472783169
3,871,2,78.1568472783169
4,870,2,28.156847278316903
5,870,2,28.156847278316903
3,955,1,45.1568472783169
3,956,1,64.1568472783169
4,954,1,25.156847278316903
3,968,2,21.156847278316903
3,970,2,21.156847278316903
4,969,2,20.156847278316903
4,970,2,70.1568472783169
5,969,2,22.156847278316903
5,970,2,26.156847278316903
3,970,2,21.156847278316903
3,971,2,23.156847278316903
3,972,2,22.156847278316903
4,970,2,70.1568472783169
4,971,2,24.156847278316903
5,970,2,26.156847278316903
3,1079,2,20.156847278316903
3,1080,2,21.156847278316903
3,1081,2,49.1568472783169
4,1080,2,22.156847278316903
4,1081,2,61.1568472783169
5,1079,2,23.156847278316903
5,1081,2,21.156847278316903
3,1080,2,21.156847278316903
3,1081,2,49.1568472783169
3,1082,2,23.156847278316903
4,1080,2,22.156847278316903
4,1081,2,61.1568472783169
4,1082,2,36.1568472783169
5,1081,2,21.156847278316903
3,1109,3,26.156847278316903
4,1108,3,26.156847278316903
4,1109,3,78.1568472783169
4,1110,3,41.1568472783169
5,1108,3,25.156847278316903
5,1109,3,26.156847278316903
5,1110,3,59.1568472783169
3,1109,3,26.156847278316903
4,1109,3,78.1568472783169
4,1110,3,41.1568472783169
5,1109,3,26.156847278316903
5,1110,3,59.1568472783169
5,1111,3,26.156847278316903
3,1130,2,24.156847278316903
3,1131,2,62.1568472783169
3,1132,2,56.1568472783169
4,1130,2,27.156847278316903
4,1131,2,25.156847278316903
4,1132,2,29.156847278316903
5,1132,2,22.156847278316903
3,1131,2,62.1568472783169
3,1132,2,56.1568472783169
3,1133,2,20.156847278316903
4,1131,2,25.156847278316903
4,1132,2,29.156847278316903
5,1132,2,22.156847278316903
3,1143,2,20.156847278316903
3,1144,2,22.156847278316903
3,1145,2,21.156847278316903
4,1144,2,38.1568472783169
4,1145,2,62.1568472783169
5,1145,2,37.1568472783169
3,1145,2,21.156847278316903
4,1145,2,62.1568472783169
4,1146,2,30.156847278316903
5,1145,2,37.1568472783169
5,1146,2,23.156847278316903
5,1147,2,27.156847278316903
3,1216,2,72.1568472783169
3,1217,2,24.156847278316903
4,1216,2,32.1568472783169
4,1217,2,29.156847278316903
3,1414,1,87.1568472783169
4,1413,1,27.156847278316903
5,1413,1,25.156847278316903
3,1414,2,87.1568472783169
3,1415,2,31.156847278316903
4,1413,2,27.156847278316903
5,1413,2,25.156847278316903
3,1681,2,20.156847278316903
4,1681,2,45.1568472783169
4,1682,2,72.1568472783169
5,1681,2,30.156847278316903
5,1682,2,44.1568472783169
3,1742,1,26.156847278316903
3,1743,1,73.1568472783169
4,1741,1,21.156847278316903
4,1743,1,25.156847278316903
3,1742,2,26.156847278316903
3,1743,2,73.1568472783169
3,1744,2,29.156847278316903
4,1743,2,25.156847278316903
4,276,2,23.156847278316903
5,278,2,186.1568472783169
5,278,2,186.1568472783169
5,278,2,186.1568472783169
5,280,2,21.156847278316903
6,280,2,20.156847278316903
4,344,2,22.156847278316903
4,345,2,27.156847278316903
4,346,2,59.1568472783169
5,346,2,80.1568472783169
4,345,2,27.156847278316903
4,346,2,59.1568472783169
5,346,2,80.1568472783169
6,347,2,20.156847278316903
4,405,2,20.156847278316903
4,406,2,161.1568472783169
5,406,2,24.156847278316903
6,406,2,29.156847278316903
4,405,2,20.156847278316903
4,406,2,161.1568472783169
5,406,2,24.156847278316903
6,406,2,29.156847278316903
4,406,2,161.1568472783169
5,406,2,24.156847278316903
5,408,2,20.156847278316903
6,406,2,29.156847278316903
4,445,2,28.156847278316903
5,444,2,34.1568472783169
5,445,2,23.156847278316903
6,443,2,28.156847278316903
6,445,2,83.1568472783169
4,445,2,28.156847278316903
5,444,2,34.1568472783169
5,445,2,23.156847278316903
6,445,2,83.1568472783169
6,446,2,66.1568472783169
4,445,2,28.156847278316903
5,445,2,23.156847278316903
5,447,2,29.156847278316903
6,445,2,83.1568472783169
6,446,2,66.1568472783169
4,489,2,23.156847278316903
5,487,2,24.156847278316903
5,488,2,44.1568472783169
5,489,2,27.156847278316903
6,487,2,25.156847278316903
6,488,2,43.1568472783169
6,489,2,33.1568472783169
4,489,2,23.156847278316903
4,490,2,22.156847278316903
5,488,2,44.1568472783169
5,489,2,27.156847278316903
6,488,2,43.1568472783169
6,489,2,33.1568472783169
4,598,2,23.156847278316903
5,599,2,23.156847278316903
5,600,2,26.156847278316903
6,599,2,102.1568472783169
6,600,2,30.156847278316903
5,599,2,23.156847278316903
5,600,2,26.156847278316903
6,599,2,102.1568472783169
6,600,2,30.156847278316903
6,601,2,26.156847278316903
4,804,2,24.156847278316903
5,804,2,34.1568472783169
5,805,2,34.1568472783169
6,804,2,68.1568472783169
6,805,2,41.1568472783169
4,1109,3,78.1568472783169
4,1110,3,41.1568472783169
5,1109,3,26.156847278316903
5,1110,3,59.1568472783169
5,1111,3,26.156847278316903
6,1110,3,38.1568472783169
6,1111,3,29.156847278316903
4,1120,2,25.156847278316903
5,1120,2,50.1568472783169
5,1121,2,36.1568472783169
6,1120,2,32.1568472783169
6,1121,2,24.156847278316903
4,1144,2,38.1568472783169
4,1145,2,62.1568472783169
4,1146,2,30.156847278316903
5,1145,2,37.1568472783169
5,1146,2,23.156847278316903
4,1145,2,62.1568472783169
4,1146,2,30.156847278316903
5,1145,2,37.1568472783169
5,1146,2,23.156847278316903
5,1147,2,27.156847278316903
6,1147,2,25.156847278316903
4,1260,2,26.156847278316903
5,1262,2,25.156847278316903
6,1261,2,133.1568472783169
4,1263,2,23.156847278316903
5,1262,2,25.156847278316903
6,1261,2,133.1568472783169
6,1263,2,20.156847278316903
4,1398,2,20.156847278316903
4,1399,2,29.156847278316903
5,1398,2,28.156847278316903
5,1399,2,67.1568472783169
6,1398,2,26.156847278316903
6,1399,2,39.1568472783169
4,1477,2,21.156847278316903
5,1477,2,20.156847278316903
5,1478,2,28.156847278316903
5,1479,2,34.1568472783169
6,1478,2,39.1568472783169
6,1479,2,62.1568472783169
5,1478,2,28.156847278316903
5,1479,2,34.1568472783169
5,1480,2,20.156847278316903
6,1478,2,39.1568472783169
6,1479,2,62.1568472783169
6,1480,2,20.156847278316903
5,1498,2,25.156847278316903
5,1499,2,26.156847278316903
5,1500,2,36.1568472783169
6,1498,2,21.156847278316903
6,1499,2,42.1568472783169
6,1500,2,60.1568472783169
4,1532,2,23.156847278316903
4,1534,2,20.156847278316903
5,1533,2,79.1568472783169
5,1534,2,50.1568472783169
6,1533,2,32.1568472783169
6,1534,2,21.156847278316903
4,1534,2,20.156847278316903
5,1533,2,79.1568472783169
5,1534,2,50.1568472783169
6,1533,2,32.1568472783169
6,1534,2,21.156847278316903
6,1535,2,26.156847278316903
4,1681,2,45.1568472783169
4,1682,2,72.1568472783169
5,1681,2,30.156847278316903
5,1682,2,44.1568472783169
6,1680,2,25.156847278316903
4,1681,2,45.1568472783169
4,1682,2,72.1568472783169
5,1681,2,30.156847278316903
5,1682,2,44.1568472783169
5,246,2,31.156847278316903
6,247,2,27.156847278316903
7,245,2,25.156847278316903
7,246,2,41.1568472783169
7,247,2,60.1568472783169
5,246,2,31.156847278316903
6,247,2,27.156847278316903
6,248,2,26.156847278316903
7,246,2,41.1568472783169
7,247,2,60.1568472783169
5,278,2,186.1568472783169
7,276,2,23.156847278316903
7,278,2,20.156847278316903
5,278,2,186.1568472783169
7,278,2,20.156847278316903
5,278,2,186.1568472783169
5,280,2,21.156847278316903
6,280,2,20.156847278316903
7,278,2,20.156847278316903
5,444,2,34.1568472783169
5,445,2,23.156847278316903
6,443,2,28.156847278316903
6,445,2,83.1568472783169
7,445,2,30.156847278316903
5,444,3,34.1568472783169
5,445,3,23.156847278316903
6,445,3,83.1568472783169
6,446,3,66.1568472783169
7,445,3,30.156847278316903
7,446,3,32.1568472783169
5,445,3,23.156847278316903
5,447,3,29.156847278316903
6,445,3,83.1568472783169
6,446,3,66.1568472783169
7,445,3,30.156847278316903
7,446,3,32.1568472783169
5,455,2,34.1568472783169
6,455,2,48.1568472783169
7,453,2,30.156847278316903
7,454,2,21.156847278316903
7,455,2,59.1568472783169
5,455,2,34.1568472783169
5,457,2,24.156847278316903
6,455,2,48.1568472783169
6,456,2,23.156847278316903
7,455,2,59.1568472783169
7,456,2,26.156847278316903
5,599,2,23.156847278316903
5,600,2,26.156847278316903
6,599,2,102.1568472783169
6,600,2,30.156847278316903
7,599,2,20.156847278316903
5,804,2,34.1568472783169
5,805,2,34.1568472783169
6,804,2,68.1568472783169
6,805,2,41.1568472783169
7,819,2,52.1568472783169
7,820,2,135.1568472783169
7,819,2,52.1568472783169
7,820,2,135.1568472783169
5,1100,2,23.156847278316903
5,1101,2,22.156847278316903
5,1102,2,24.156847278316903
7,1101,2,45.1568472783169
7,1102,2,108.1568472783169
5,1101,2,22.156847278316903
5,1102,2,24.156847278316903
7,1101,2,45.1568472783169
7,1102,2,108.1568472783169
5,1102,2,24.156847278316903
5,1104,2,25.156847278316903
6,1104,2,20.156847278316903
7,1102,2,108.1568472783169
5,1109,2,26.156847278316903
5,1110,2,59.1568472783169
5,1111,2,26.156847278316903
6,1110,2,38.1568472783169
6,1111,2,29.156847278316903
7,1110,2,31.156847278316903
5,1120,2,50.1568472783169
5,1121,2,36.1568472783169
6,1119,2,28.156847278316903
6,1120,2,32.1568472783169
6,1121,2,24.156847278316903
7,1119,2,25.156847278316903
6,1261,1,133.1568472783169
5,1262,2,25.156847278316903
6,1261,2,133.1568472783169
7,1262,2,27.156847278316903
5,1262,2,25.156847278316903
6,1261,2,133.1568472783169
6,1263,2,20.156847278316903
7,1262,2,27.156847278316903
5,1347,2,23.156847278316903
6,1346,2,20.156847278316903
6,1348,2,71.1568472783169
7,1346,2,20.156847278316903
7,1348,2,48.1568472783169
5,1347,2,23.156847278316903
5,1349,2,26.156847278316903
6,1348,2,71.1568472783169
6,1349,2,33.1568472783169
7,1348,2,48.1568472783169
7,1349,2,37.1568472783169
5,1349,2,26.156847278316903
6,1348,2,71.1568472783169
6,1349,2,33.1568472783169
7,1348,2,48.1568472783169
7,1349,2,37.1568472783169
7,1350,2,23.156847278316903
5,1398,2,28.156847278316903
5,1399,2,67.1568472783169
6,1398,2,26.156847278316903
6,1399,2,39.1568472783169
5,1398,2,28.156847278316903
5,1399,2,67.1568472783169
5,1400,2,26.156847278316903
6,1398,2,26.156847278316903
6,1399,2,39.1568472783169
5,1497,2,21.156847278316903
5,1498,2,25.156847278316903
5,1499,2,26.156847278316903
6,1497,2,29.156847278316903
6,1498,2,21.156847278316903
6,1499,2,42.1568472783169
5,1498,2,25.156847278316903
5,1499,2,26.156847278316903
5,1500,2,36.1568472783169
6,1498,2,21.156847278316903
6,1499,2,42.1568472783169
6,1500,2,60.1568472783169
7,1500,2,23.156847278316903
5,1533,2,79.1568472783169
5,1534,2,50.1568472783169
6,1533,2,32.1568472783169
6,1534,2,21.156847278316903
6,247,2,27.156847278316903
7,245,2,25.156847278316903
7,246,2,41.1568472783169
7,247,2,60.1568472783169
8,247,2,26.156847278316903
6,247,2,27.156847278316903
6,248,2,26.156847278316903
7,246,2,41.1568472783169
7,247,2,60.1568472783169
8,247,2,26.156847278316903
8,248,2,35.1568472783169
6,247,2,27.156847278316903
6,248,2,26.156847278316903
6,249,2,27.156847278316903
7,247,2,60.1568472783169
8,247,2,26.156847278316903
8,248,2,35.1568472783169
6,322,2,25.156847278316903
7,323,2,22.156847278316903
8,321,2,35.1568472783169
8,322,2,87.1568472783169
6,322,2,25.156847278316903
7,323,2,22.156847278316903
7,324,2,24.156847278316903
8,322,2,87.1568472783169
8,324,2,25.156847278316903
6,445,2,83.1568472783169
6,446,2,66.1568472783169
7,445,2,30.156847278316903
7,446,2,32.1568472783169
6,445,2,83.1568472783169
6,446,2,66.1568472783169
7,445,2,30.156847278316903
7,446,2,32.1568472783169
6,455,2,48.1568472783169
7,453,2,30.156847278316903
7,454,2,21.156847278316903
7,455,2,59.1568472783169
8,455,2,25.156847278316903
6,455,2,48.1568472783169
6,456,2,23.156847278316903
7,454,2,21.156847278316903
7,455,2,59.1568472783169
7,456,2,26.156847278316903
8,455,2,25.156847278316903
6,599,2,102.1568472783169
6,600,2,30.156847278316903
6,601,2,26.156847278316903
7,599,2,20.156847278316903
8,601,2,23.156847278316903
7,819,2,52.1568472783169
7,820,2,135.1568472783169
8,818,2,20.156847278316903
8,819,2,24.156847278316903
7,819,2,52.1568472783169
7,820,2,135.1568472783169
8,819,2,24.156847278316903
7,1101,2,45.1568472783169
7,1102,2,108.1568472783169
8,1101,2,25.156847278316903
6,1110,2,38.1568472783169
6,1111,2,29.156847278316903
7,1110,2,31.156847278316903
8,1110,2,28.156847278316903
8,1111,2,52.1568472783169
8,1112,2,35.1568472783169
6,1261,1,133.1568472783169
6,1261,2,133.1568472783169
7,1262,2,27.156847278316903
8,1262,2,21.156847278316903
6,1261,2,133.1568472783169
6,1263,2,20.156847278316903
7,1262,2,27.156847278316903
8,1262,2,21.156847278316903
6,1346,2,20.156847278316903
6,1348,2,71.1568472783169
7,1346,2,20.156847278316903
7,1348,2,48.1568472783169
8,1347,2,24.156847278316903
6,1348,2,71.1568472783169
6,1349,2,33.1568472783169
