X,Y,Photon Count,ADU Value
589,0,2,39.56690399543864
589,2,2,29.566903995438643
590,0,2,40.56690399543864
590,2,2,27.566903995438643
591,0,2,37.56690399543864
591,2,2,32.56690399543864
590,0,2,40.56690399543864
590,2,2,27.566903995438643
591,0,2,37.56690399543864
591,2,2,32.56690399543864
592,0,2,36.56690399543864
592,2,2,31.566903995438643
591,0,2,37.56690399543864
591,2,2,32.56690399543864
592,0,2,36.56690399543864
592,2,2,31.566903995438643
593,0,2,37.56690399543864
593,2,2,24.566903995438643
593,0,2,37.56690399543864
593,2,2,24.566903995438643
594,0,2,35.56690399543864
594,2,2,30.566903995438643
595,0,2,42.56690399543864
595,2,2,29.566903995438643
608,0,2,37.56690399543864
608,2,2,29.566903995438643
609,0,2,37.56690399543864
609,2,2,29.566903995438643
610,0,2,36.56690399543864
610,2,2,32.56690399543864
609,0,2,37.56690399543864
609,2,2,29.566903995438643
610,0,2,36.56690399543864
610,2,2,32.56690399543864
611,0,2,41.56690399543864
611,2,2,24.566903995438643
616,0,2,45.56690399543864
616,2,2,24.566903995438643
617,0,2,33.56690399543864
617,2,2,24.566903995438643
618,0,2,43.56690399543864
618,2,2,31.566903995438643
628,1281,2,81.56690399543865
628,1282,2,106.56690399543865
628,1281,2,81.56690399543865
628,1282,2,106.56690399543865
628,1281,2,81.56690399543865
628,1282,2,106.56690399543865
628,1281,2,81.56690399543865
628,1282,2,106.56690399543865
628,1281,2,81.56690399543865
628,1282,2,106.56690399543865
628,1281,2,81.56690399543865
628,1282,2,106.56690399543865
642,0,2,36.56690399543864
642,2,2,27.566903995438643
643,0,2,40.56690399543864
643,2,2,30.566903995438643
644,0,2,40.56690399543864
644,2,2,30.566903995438643
643,0,2,40.56690399543864
643,2,2,30.566903995438643
644,0,2,40.56690399543864
644,2,2,30.566903995438643
645,0,2,43.56690399543864
645,2,2,29.566903995438643
644,0,2,40.56690399543864
644,2,2,30.566903995438643
645,0,2,43.56690399543864
645,2,2,29.566903995438643
646,0,2,38.56690399543864
646,2,2,30.566903995438643
645,0,2,43.56690399543864
645,2,2,29.566903995438643
646,0,2,38.56690399543864
646,2,2,30.566903995438643
647,0,2,39.56690399543864
647,1893,2,109.56690399543865
647,1894,2,61.56690399543864
647,1893,2,109.56690399543865
647,1894,2,61.56690399543864
650,0,2,31.566903995438643
650,2,2,31.566903995438643
651,0,2,33.56690399543864
651,2,2,32.56690399543864
652,0,2,37.56690399543864
652,2,2,34.56690399543864
651,0,2,33.56690399543864
651,2,2,32.56690399543864
652,0,2,37.56690399543864
