X,Y,Photon Count,ADU Value
0,644,3,79.2983303966032
0,645,3,122.2983303966032
1,644,3,29.2983303966032
1,645,3,36.2983303966032
0,644,3,79.2983303966032
0,645,3,122.2983303966032
1,644,3,29.2983303966032
1,645,3,36.2983303966032
1,695,2,20.2983303966032
2,693,2,61.2983303966032
2,694,2,53.2983303966032
2,695,2,71.2983303966032
0,1240,2,27.2983303966032
1,1240,2,20.2983303966032
1,1241,2,34.2983303966032
1,1242,2,43.2983303966032
2,1240,2,28.2983303966032
2,1241,2,29.2983303966032
2,1242,2,22.2983303966032
0,1329,2,40.2983303966032
0,1330,2,30.2983303966032
1,1329,2,70.2983303966032
1,1330,2,24.2983303966032
2,1330,2,22.2983303966032
2,604,2,82.2983303966032
2,605,2,21.2983303966032
3,604,2,65.2983303966032
3,605,2,24.2983303966032
1,695,3,20.2983303966032
2,693,3,61.2983303966032
2,694,3,53.2983303966032
2,695,3,71.2983303966032
3,694,3,22.2983303966032
3,695,3,24.2983303966032
1,1240,2,20.2983303966032
1,1241,2,34.2983303966032
2,1239,2,37.2983303966032
2,1240,2,28.2983303966032
2,1241,2,29.2983303966032
3,1239,2,26.2983303966032
3,1240,2,38.2983303966032
1,1240,2,20.2983303966032
1,1241,2,34.2983303966032
1,1242,2,43.2983303966032
2,1240,2,28.2983303966032
2,1241,2,29.2983303966032
2,1242,2,22.2983303966032
3,1240,2,38.2983303966032
2,1361,3,42.2983303966032
3,1360,3,148.2983303966032
3,1361,3,67.2983303966032
2,1361,3,42.2983303966032
2,1362,3,29.2983303966032
3,1360,3,148.2983303966032
3,1361,3,67.2983303966032
3,1362,3,58.2983303966032
2,1361,2,42.2983303966032
2,1362,2,29.2983303966032
3,1361,2,67.2983303966032
3,1362,2,58.2983303966032
1,1445,2,59.2983303966032
2,1443,2,26.2983303966032
2,1444,2,42.2983303966032
3,1443,2,35.2983303966032
2,693,2,61.2983303966032
2,694,2,53.2983303966032
2,695,2,71.2983303966032
3,694,2,22.2983303966032
3,695,2,24.2983303966032
2,1361,3,42.2983303966032
3,1360,3,148.2983303966032
3,1361,3,67.2983303966032
2,1361,3,42.2983303966032
2,1362,3,29.2983303966032
3,1360,3,148.2983303966032
3,1361,3,67.2983303966032
3,1362,3,58.2983303966032
4,448,2,27.2983303966032
5,448,2,144.2983303966032
5,449,2,21.2983303966032
4,448,2,27.2983303966032
5,448,2,144.2983303966032
5,449,2,21.2983303966032
5,450,2,20.2983303966032
3,1360,2,148.2983303966032
3,1361,2,67.2983303966032
3,1360,3,148.2983303966032
3,1361,3,67.2983303966032
3,1362,3,58.2983303966032
4,448,2,27.2983303966032
