X,Y,Cluster Size,ADU Value
1,1260,1,133.2983303966032
3,865,1,159.2983303966032
4,571,1,159.2983303966032
4,860,1,160.2983303966032
8,1253,1,150.2983303966032
9,676,1,149.2983303966032
15,1524,1,142.2983303966032
19,1054,1,134.2983303966032
21,750,1,140.2983303966032
22,604,1,153.2983303966032
27,599,1,178.2983303966032
28,229,1,168.2983303966032
28,1101,1,150.2983303966032
31,802,1,150.2983303966032
31,1903,1,155.2983303966032
32,450,1,160.2983303966032
34,1442,1,162.2983303966032
36,1263,1,163.2983303966032
38,1493,1,171.2983303966032
39,1001,1,137.2983303966032
43,366,1,146.2983303966032
48,185,1,146.2983303966032
49,1077,1,178.2983303966032
51,370,1,186.2983303966032
51,1561,1,153.2983303966032
52,257,1,188.2983303966032
52,1072,1,116.2983303966032
54,1158,1,144.2983303966032
55,1171,1,159.2983303966032
56,500,1,148.2983303966032
56,900,1,162.2983303966032
56,1435,1,164.2983303966032
56,1588,1,175.2983303966032
59,1293,1,142.2983303966032
60,346,1,171.2983303966032
61,170,1,161.2983303966032
61,455,1,129.2983303966032
62,241,1,142.2983303966032
62,1957,1,126.2983303966032
63,624,1,139.2983303966032
64,254,1,150.2983303966032
64,750,1,183.2983303966032
67,758,1,154.2983303966032
68,287,1,146.2983303966032
68,704,1,166.2983303966032
68,1271,1,127.2983303966032
68,1283,1,133.2983303966032
70,1975,1,158.2983303966032
72,1821,1,172.2983303966032
73,1161,1,151.2983303966032
76,138,1,146.2983303966032
78,1994,1,174.2983303966032
79,1048,1,145.2983303966032
79,1201,1,127.2983303966032
79,2017,1,134.2983303966032
81,1618,1,160.2983303966032
83,1125,1,136.2983303966032
84,741,1,169.2983303966032
85,632,1,176.2983303966032
87,284,1,143.2983303966032
88,959,1,158.2983303966032
89,600,1,157.2983303966032
89,1155,1,133.2983303966032
92,522,1,164.2983303966032
94,1454,1,133.2983303966032
95,581,1,148.2983303966032
99,318,1,123.2983303966032
99,582,1,144.2983303966032
99,670,1,139.2983303966032
100,927,1,164.2983303966032
100,1199,1,171.2983303966032
101,416,1,148.2983303966032
101,742,1,145.2983303966032
101,1239,1,145.2983303966032
