X,Y,Cluster Size,ADU Value
638,1282,1,120.90886930679758
640,1050,1,121.90886930679758
641,228,1,137.90886930679758
644,652,1,157.90886930679758
644,1794,1,177.90886930679758
649,592,1,154.90886930679758
654,971,1,135.90886930679758
656,637,1,150.90886930679758
657,355,1,147.90886930679758
659,1166,1,119.90886930679758
660,497,1,148.90886930679758
661,1184,1,133.90886930679758
665,421,1,158.90886930679758
667,645,1,167.90886930679758
668,1243,1,132.90886930679758
670,612,1,169.90886930679758
671,117,1,151.90886930679758
672,1428,1,147.90886930679758
673,760,1,134.90886930679758
675,570,1,168.90886930679758
675,949,1,167.90886930679758
675,1207,1,125.90886930679758
678,611,1,137.90886930679758
679,443,1,152.90886930679758
680,1402,1,111.90886930679758
681,93,1,163.90886930679758
681,999,1,150.90886930679758
686,1479,1,155.90886930679758
688,1700,1,179.90886930679758
688,1905,1,111.90886930679758
691,1200,1,140.90886930679758
695,237,1,125.90886930679758
697,1070,1,137.90886930679758
700,170,1,155.90886930679758
700,539,1,128.90886930679758
700,818,1,158.90886930679758
700,1181,1,151.90886930679758
701,620,1,160.90886930679758
704,948,1,179.90886930679758
705,1095,1,128.90886930679758
705,1468,1,144.90886930679758
707,789,1,146.90886930679758
711,1053,1,170.90886930679758
712,1193,1,121.90886930679758
712,1232,1,151.90886930679758
712,1416,1,160.90886930679758
713,738,1,146.90886930679758
714,601,1,124.90886930679758
714,627,1,143.90886930679758
714,1055,1,143.90886930679758
717,783,1,142.90886930679758
717,834,1,148.90886930679758
719,2042,1,157.90886930679758
724,1289,1,147.90886930679758
726,550,1,146.90886930679758
726,1762,1,128.90886930679758
727,1339,1,112.90886930679758
729,1199,1,120.90886930679758
729,2024,1,165.90886930679758
731,1023,1,151.90886930679758
731,1530,1,119.90886930679758
733,238,1,148.90886930679758
735,1224,1,117.90886930679758
736,680,1,159.90886930679758
736,857,1,131.90886930679758
737,1848,1,165.90886930679758
739,1996,1,171.90886930679758
742,1216,1,143.90886930679758
743,805,1,162.90886930679758
743,1016,1,131.90886930679758
744,1440,1,157.90886930679758
744,1707,1,145.90886930679758
748,1400,1,169.90886930679758
749,1342,1,128.90886930679758
751,1007,1,189.90886930679758
752,464,1,161.90886930679758
753,213,1,121.90886930679758
755,401,1,131.90886930679758
755,1248,1,153.90886930679758
759,1140,1,110.90886930679758
760,489,1,149.90886930679758
762,679,1,124.90886930679758
763,1881,1,149.90886930679758
764,1713,1,186.90886930679758
765,1129,1,151.90886930679758
765,1383,1,111.90886930679758
767,794,1,138.90886930679758
768,418,1,133.90886930679758
768,673,1,145.90886930679758
771,1485,1,121.90886930679758
775,970,1,142.90886930679758
777,702,1,119.90886930679758
779,1004,1,199.90886930679758
781,577,1,150.90886930679758
782,1637,1,119.90886930679758
783,1185,1,150.90886930679758
784,915,1,149.90886930679758
784,1124,1,113.90886930679758
790,1159,1,117.90886930679758
791,931,1,137.90886930679758
793,570,1,152.90886930679758
794,1178,1,155.90886930679758
795,1647,1,165.90886930679758
796,1131,1,139.90886930679758
796,1607,1,142.90886930679758
798,465,1,114.90886930679758
801,1000,1,182.90886930679758
802,25,1,152.90886930679758
802,1495,1,179.90886930679758
804,351,1,137.90886930679758
805,1072,1,142.90886930679758
808,1109,1,151.90886930679758
814,97,1,145.90886930679758
818,1433,1,147.90886930679758
819,178,1,149.90886930679758
821,1232,1,120.90886930679758
824,444,1,168.90886930679758
824,548,1,161.90886930679758
824,907,1,112.90886930679758
824,1651,1,125.90886930679758
825,777,1,166.90886930679758
829,1742,1,194.90886930679758
830,1507,1,130.90886930679758
834,934,1,131.90886930679758
837,246,1,129.90886930679758
844,1181,1,119.90886930679758
846,428,1,133.90886930679758
846,450,1,135.90886930679758
846,692,1,132.90886930679758
851,352,1,154.90886930679758
854,1830,1,110.90886930679758
857,568,1,161.90886930679758
860,1018,1,110.90886930679758
861,1259,1,138.90886930679758
862,284,1,161.90886930679758
868,539,1,124.90886930679758
868,1076,1,125.90886930679758
869,499,1,146.90886930679758
872,1303,1,120.90886930679758
874,1097,1,120.90886930679758
875,773,1,117.90886930679758
881,1027,1,160.90886930679758
882,827,1,117.90886930679758
882,869,1,144.90886930679758
883,1537,1,160.90886930679758
884,1882,1,154.90886930679758
885,1185,1,140.90886930679758
888,1135,1,141.90886930679758
891,141,1,169.90886930679758
893,766,1,149.90886930679758
894,191,1,132.90886930679758
894,573,1,157.90886930679758
894,1704,1,181.90886930679758
900,1115,1,183.90886930679758
900,1307,1,162.90886930679758
903,1512,1,162.90886930679758
907,1075,1,187.90886930679758
907,1412,1,134.90886930679758
908,133,1,174.90886930679758
909,1282,1,115.90886930679758
912,624,1,148.90886930679758
919,894,1,140.90886930679758
921,1227,1,148.90886930679758
923,849,1,138.90886930679758
924,1191,1,116.90886930679758
930,592,1,156.90886930679758
930,834,1,138.90886930679758
940,1203,1,136.90886930679758
941,200,1,138.90886930679758
943,916,1,135.90886930679758
943,1415,1,145.90886930679758
948,1576,1,127.90886930679758
949,763,1,165.90886930679758
949,1312,1,118.90886930679758
950,755,1,133.90886930679758
955,651,1,163.90886930679758
958,291,1,147.90886930679758
958,1469,1,147.90886930679758
962,714,1,130.90886930679758
964,1651,1,152.90886930679758
967,1231,1,163.90886930679758
970,450,1,142.90886930679758
972,1930,1,164.90886930679758
976,1536,1,148.90886930679758
979,640,1,138.90886930679758
979,1013,1,124.90886930679758
980,1587,1,177.90886930679758
981,1324,1,156.90886930679758
981,1985,1,138.90886930679758
987,1092,1,154.90886930679758
988,34,1,135.90886930679758
989,671,1,134.90886930679758
993,638,1,143.90886930679758
994,436,1,142.90886930679758
994,814,1,125.90886930679758
994,1112,1,152.90886930679758
995,819,1,119.90886930679758
997,1475,1,131.90886930679758
999,553,1,146.90886930679758
1002,856,1,161.90886930679758
1003,643,1,141.90886930679758
1004,507,1,132.90886930679758
1005,1408,1,125.90886930679758
1010,541,1,144.90886930679758
1011,253,1,178.90886930679758
1013,199,1,152.90886930679758
1013,1120,1,154.90886930679758
1016,419,1,114.90886930679758
1017,51,1,160.90886930679758
1020,1161,1,163.90886930679758
1020,1686,1,164.90886930679758
1022,1743,1,147.90886930679758
1025,718,1,141.90886930679758
1026,860,1,189.90886930679758
1028,380,1,171.90886930679758
1028,413,1,181.90886930679758
1030,386,1,122.90886930679758
1032,684,1,114.90886930679758
1034,902,1,147.90886930679758
1036,1564,1,140.90886930679758
1040,1096,1,145.90886930679758
1042,799,1,145.90886930679758
1042,817,1,158.90886930679758
1044,1761,1,115.90886930679758
1047,736,1,168.90886930679758
1047,1025,1,121.90886930679758
1051,1620,1,144.90886930679758
1052,1370,1,120.90886930679758
1053,930,1,133.90886930679758
1055,1069,1,152.90886930679758
1056,1047,1,142.90886930679758
1060,1044,1,111.90886930679758
1061,284,1,133.90886930679758
1061,666,1,153.90886930679758
1062,858,1,124.90886930679758
1067,1546,1,159.90886930679758
1069,540,1,141.90886930679758
1070,466,1,138.90886930679758
1071,1262,1,125.90886930679758
1072,968,1,154.90886930679758
1074,487,1,141.90886930679758
1076,157,1,136.90886930679758
1079,1841,1,143.90886930679758
1080,187,1,167.90886930679758
1084,381,1,176.90886930679758
1085,1203,1,117.90886930679758
1088,492,1,154.90886930679758
1088,1322,1,144.90886930679758
1089,960,1,143.90886930679758
1090,609,1,147.90886930679758
1090,1724,1,153.90886930679758
1093,318,1,143.90886930679758
1095,1439,1,151.90886930679758
1097,719,1,136.90886930679758
1100,577,1,163.90886930679758
1101,1209,1,147.90886930679758
1106,820,1,139.90886930679758
1109,1231,1,133.90886930679758
1110,1287,1,120.90886930679758
1111,561,1,158.90886930679758
1114,1126,1,116.90886930679758
1116,1332,1,182.90886930679758
1117,68,1,153.90886930679758
1118,1244,1,131.90886930679758
1119,658,1,174.90886930679758
1121,316,1,156.90886930679758
1122,1234,1,119.90886930679758
1122,1856,1,146.90886930679758
1123,472,1,161.90886930679758
1125,158,1,149.90886930679758
1127,407,1,153.90886930679758
1129,1379,1,124.90886930679758
1135,1209,1,125.90886930679758
1137,854,1,126.90886930679758
1139,495,1,132.90886930679758
1141,1903,1,144.90886930679758
1142,276,1,112.90886930679758
1142,507,1,137.90886930679758
1142,1020,1,121.90886930679758
1143,796,1,153.90886930679758
1145,1311,1,118.90886930679758
1151,970,1,151.90886930679758
1153,1022,1,121.90886930679758
1155,851,1,171.90886930679758
1155,1430,1,147.90886930679758
1156,1856,1,162.90886930679758
1161,1479,1,139.90886930679758
1165,1409,1,123.90886930679758
1166,424,1,156.90886930679758
1166,962,1,110.90886930679758
1166,1467,1,138.90886930679758
1167,263,1,155.90886930679758
1167,1253,1,133.90886930679758
1167,1286,1,115.90886930679758
1168,1919,1,189.90886930679758
1169,635,1,121.90886930679758
1171,1112,1,157.90886930679758
1171,1437,1,142.90886930679758
1172,672,1,135.90886930679758
1172,1176,1,166.90886930679758
1172,1556,1,164.90886930679758
1173,1167,1,154.90886930679758
1173,1542,1,160.90886930679758
1173,1787,1,142.90886930679758
1174,750,1,146.90886930679758
1174,855,1,122.90886930679758
1174,1355,1,145.90886930679758
1175,1391,1,147.90886930679758
1176,1048,1,134.90886930679758
1179,987,1,142.90886930679758
1184,704,1,157.90886930679758
1184,2002,1,146.90886930679758
1188,1223,1,131.90886930679758
1188,1327,1,138.90886930679758
1189,979,1,136.90886930679758
1192,1179,1,119.90886930679758
1193,1388,1,124.90886930679758
1195,947,1,161.90886930679758
1195,1534,1,140.90886930679758
1195,1837,1,162.90886930679758
1199,945,1,135.90886930679758
1200,315,1,166.90886930679758
1201,1073,1,160.90886930679758
1202,301,1,167.90886930679758
1205,751,1,149.90886930679758
1205,1313,1,126.90886930679758
1205,1372,1,138.90886930679758
1207,769,1,154.90886930679758
1208,512,1,148.90886930679758
1212,912,1,140.90886930679758
1213,835,1,121.90886930679758
1214,71,1,170.90886930679758
1216,1129,1,121.90886930679758
1217,928,1,151.90886930679758
1217,1635,1,149.90886930679758
1221,1158,1,134.90886930679758
1222,249,1,111.90886930679758
1223,1641,1,155.90886930679758
1229,293,1,162.90886930679758
1229,1937,1,144.90886930679758
1230,1359,1,179.90886930679758
1230,1580,1,132.90886930679758
1231,1607,1,121.90886930679758
1234,1143,1,154.90886930679758
1234,1756,1,142.90886930679758
1235,1372,1,151.90886930679758
1237,1413,1,124.90886930679758
1238,1026,1,154.90886930679758
1238,1334,1,115.90886930679758
1240,756,1,148.90886930679758
1240,1212,1,133.90886930679758
1245,328,1,139.90886930679758
1245,380,1,152.90886930679758
1246,1667,1,147.90886930679758
1247,1828,1,147.90886930679758
1248,230,1,162.90886930679758
1250,1768,1,122.90886930679758
1255,814,1,189.90886930679758
1260,1473,1,135.90886930679758
1262,1477,1,139.90886930679758
1263,1586,1,145.90886930679758
1265,1257,1,133.90886930679758
1267,552,1,158.90886930679758
1269,874,1,143.90886930679758
1273,1454,1,126.90886930679758
1274,652,1,138.90886930679758
1274,1232,1,163.90886930679758
1275,1015,1,159.90886930679758
1277,744,1,132.90886930679758
1280,1651,1,155.90886930679758
1281,32,1,144.90886930679758
1283,1233,1,121.90886930679758
1285,649,1,126.90886930679758
1285,1353,1,145.90886930679758
1285,2023,1,132.90886930679758
1292,1103,1,136.90886930679758
1293,1367,1,163.90886930679758
1295,974,1,132.90886930679758
1295,1259,1,129.90886930679758
1301,1427,1,120.90886930679758
1304,674,1,133.90886930679758
1305,518,1,149.90886930679758
1305,1246,1,154.90886930679758
1308,444,1,160.90886930679758
1308,884,1,147.90886930679758
1310,899,1,153.90886930679758
1311,907,1,156.90886930679758
1311,964,1,152.90886930679758
1313,1384,1,135.90886930679758
1315,565,1,127.90886930679758
1325,1540,1,127.90886930679758
1328,1755,1,136.90886930679758
1329,1661,1,142.90886930679758
1330,32,1,143.90886930679758
1334,768,1,170.90886930679758
1335,1170,1,125.90886930679758
1342,1110,1,165.90886930679758
1342,1420,1,154.90886930679758
1344,571,1,149.90886930679758
1346,1012,1,131.90886930679758
1347,678,1,141.90886930679758
1347,1338,1,119.90886930679758
1348,542,1,163.90886930679758
1352,1270,1,144.90886930679758
1353,1188,1,128.90886930679758
1353,1379,1,123.90886930679758
1354,132,1,151.90886930679758
1355,36,1,129.90886930679758
1360,806,1,138.90886930679758
1362,1843,1,143.90886930679758
1364,206,1,134.90886930679758
1366,244,1,138.90886930679758
1366,1721,1,147.90886930679758
1370,573,1,161.90886930679758
1371,508,1,113.90886930679758
1375,1472,1,146.90886930679758
1376,882,1,165.90886930679758
1376,921,1,164.90886930679758
1376,1440,1,128.90886930679758
1379,1409,1,144.90886930679758
1385,1251,1,119.90886930679758
1389,992,1,133.90886930679758
1392,1892,1,143.90886930679758
1393,2026,1,139.90886930679758
1395,374,1,140.90886930679758
1402,1402,1,152.90886930679758
1407,232,1,146.90886930679758
1418,1515,1,152.90886930679758
1419,1020,1,150.90886930679758
1424,1009,1,182.90886930679758
1427,624,1,160.90886930679758
1427,712,1,123.90886930679758
1428,639,1,148.90886930679758
1432,1168,1,146.90886930679758
1433,683,1,195.90886930679758
1434,810,1,128.90886930679758
1435,609,1,131.90886930679758
1435,1353,1,120.90886930679758
1439,236,1,140.90886930679758
1439,702,1,169.90886930679758
1439,1123,1,164.90886930679758
1440,751,1,143.90886930679758
1442,1069,1,151.90886930679758
1444,347,1,143.90886930679758
1444,698,1,173.90886930679758
1446,968,1,132.90886930679758
1458,1186,1,168.90886930679758
1459,453,1,158.90886930679758
1459,1257,1,124.90886930679758
1466,1263,1,122.90886930679758
1467,1076,1,151.90886930679758
1470,1807,1,164.90886930679758
1471,1928,1,184.90886930679758
1478,558,1,171.90886930679758
1479,1098,1,126.90886930679758
1481,442,1,164.90886930679758
1482,1281,1,127.90886930679758
1483,873,1,137.90886930679758
1483,1152,1,151.90886930679758
1484,1077,1,131.90886930679758
1486,1104,1,155.90886930679758
1490,1153,1,131.90886930679758
1491,857,1,142.90886930679758
1493,591,1,110.90886930679758
1495,1024,1,137.90886930679758
1495,1330,1,146.90886930679758
1495,1392,1,114.90886930679758
1498,1195,1,156.90886930679758
1498,1681,1,150.90886930679758
1501,1305,1,125.90886930679758
1513,1167,1,152.90886930679758
1515,1894,1,117.90886930679758
1516,280,1,134.90886930679758
1527,1603,1,162.90886930679758
1529,1919,1,174.90886930679758
1530,958,1,115.90886930679758
1532,1132,1,163.90886930679758
1533,1455,1,132.90886930679758
1535,1720,1,159.90886930679758
1536,1181,1,131.90886930679758
1541,500,1,170.90886930679758
1542,861,1,135.90886930679758
1549,1072,1,148.90886930679758
1550,1307,1,119.90886930679758
1553,1195,1,118.90886930679758
1557,457,1,117.90886930679758
1557,510,1,138.90886930679758
1557,2045,1,158.90886930679758
1558,748,1,170.90886930679758
1562,331,1,155.90886930679758
1563,793,1,117.90886930679758
1564,1094,1,131.90886930679758
1572,806,1,133.90886930679758
1573,615,1,135.90886930679758
1574,848,1,142.90886930679758
1574,1028,1,125.90886930679758
1575,1871,1,156.90886930679758
1578,846,1,136.90886930679758
1578,2045,1,143.90886930679758
1582,809,1,129.90886930679758
1583,1778,1,124.90886930679758
1585,1046,1,152.90886930679758
1586,1817,1,169.90886930679758
1587,500,1,170.90886930679758
1587,1994,1,151.90886930679758
1589,958,1,143.90886930679758
1590,430,1,150.90886930679758
1592,1312,1,113.90886930679758
1594,1456,1,116.90886930679758
1595,1458,1,166.90886930679758
1596,1467,1,183.90886930679758
1609,1171,1,155.90886930679758
1609,1597,1,154.90886930679758
1613,624,1,167.90886930679758
1613,909,1,152.90886930679758
1615,1741,1,136.90886930679758
1617,842,1,159.90886930679758
1619,544,1,152.90886930679758
1620,1334,1,126.90886930679758
1621,849,1,138.90886930679758
1622,791,1,158.90886930679758
1623,596,1,192.90886930679758
1623,1285,1,131.90886930679758
1628,1220,1,152.90886930679758
1628,1299,1,113.90886930679758
1631,618,1,155.90886930679758
1638,508,1,181.90886930679758
1642,17,1,160.90886930679758
1642,1084,1,168.90886930679758
1643,1322,1,122.90886930679758
1643,1398,1,138.90886930679758
1644,1082,1,135.90886930679758
1645,612,1,147.90886930679758
1647,1109,1,165.90886930679758
1649,468,1,138.90886930679758
1650,348,1,141.90886930679758
1654,1324,1,123.90886930679758
1659,750,1,140.90886930679758
1659,1243,1,129.90886930679758
1659,1522,1,149.90886930679758
1660,1700,1,147.90886930679758
1661,56,1,144.90886930679758
1661,1091,1,139.90886930679758
1664,544,1,147.90886930679758
1664,1040,1,155.90886930679758
1667,1047,1,110.90886930679758
1667,1279,1,148.90886930679758
1669,838,1,175.90886930679758
1670,1357,1,144.90886930679758
1673,406,1,150.90886930679758
1676,898,1,164.90886930679758
1676,1229,1,127.90886930679758
1678,491,1,139.90886930679758
1678,1084,1,155.90886930679758
1679,1793,1,146.90886930679758
1680,354,1,156.90886930679758
1680,1745,1,160.90886930679758
1681,844,1,132.90886930679758
1683,606,1,141.90886930679758
1690,1330,1,148.90886930679758
1690,1720,1,151.90886930679758
1694,611,1,170.90886930679758
1697,1168,1,111.90886930679758
1703,927,1,132.90886930679758
1703,1849,1,148.90886930679758
1706,197,1,159.90886930679758
1706,1417,1,184.90886930679758
1713,583,1,143.90886930679758
1716,271,1,127.90886930679758
1719,1034,1,136.90886930679758
1720,1322,1,121.90886930679758
1722,414,1,137.90886930679758
1722,887,1,131.90886930679758
1726,1329,1,128.90886930679758
1760,987,1,115.90886930679758
1763,1727,1,155.90886930679758
1764,831,1,156.90886930679758
1766,1214,1,121.90886930679758
1771,682,1,164.90886930679758
1772,2009,1,152.90886930679758
1773,958,1,113.90886930679758
1780,68,1,161.90886930679758
1782,451,1,153.90886930679758
1788,766,1,140.90886930679758
1788,1266,1,116.90886930679758
1789,968,1,141.90886930679758
1789,1313,1,148.90886930679758
1789,1793,1,169.90886930679758
1796,290,1,123.90886930679758
1797,1047,1,145.90886930679758
1798,774,1,157.90886930679758
1798,1037,1,117.90886930679758
1801,1496,1,153.90886930679758
1807,238,1,188.90886930679758
1808,1407,1,123.90886930679758
1809,1336,1,154.90886930679758
1812,18,1,167.90886930679758
1814,54,1,153.90886930679758
1816,1462,1,112.90886930679758
1823,975,1,140.90886930679758
1825,842,1,162.90886930679758
1825,1929,1,128.90886930679758
1835,1643,1,120.90886930679758
1844,995,1,148.90886930679758
1846,615,1,126.90886930679758
1848,169,1,144.90886930679758
1849,1111,1,141.90886930679758
1857,789,1,144.90886930679758
1857,1677,1,138.90886930679758
1860,1005,1,144.90886930679758
1860,1742,1,121.90886930679758
1862,338,1,150.90886930679758
1863,524,1,125.90886930679758
1864,886,1,128.90886930679758
1873,794,1,179.90886930679758
1874,284,1,165.90886930679758
1874,1063,1,126.90886930679758
1875,1719,1,147.90886930679758
1878,501,1,147.90886930679758
1880,1057,1,152.90886930679758
1881,671,1,166.90886930679758
1885,843,1,123.90886930679758
1886,1246,1,118.90886930679758
1889,1084,1,135.90886930679758
1891,2019,1,158.90886930679758
1894,1569,1,138.90886930679758
1898,239,1,148.90886930679758
1900,1145,1,119.90886930679758
1902,216,1,153.90886930679758
1903,519,1,148.90886930679758
1905,1160,1,153.90886930679758
1915,1022,1,144.90886930679758
1917,695,1,139.90886930679758
1917,972,1,143.90886930679758
1922,1429,1,128.90886930679758
1923,1922,1,130.90886930679758
1928,709,1,141.90886930679758
1932,1192,1,119.90886930679758
1933,1505,1,122.90886930679758
1935,176,1,177.90886930679758
1940,662,1,137.90886930679758
1942,806,1,150.90886930679758
1947,290,1,147.90886930679758
1947,1479,1,142.90886930679758
1950,1237,1,137.90886930679758
1953,2023,1,153.90886930679758
1960,574,1,137.90886930679758
1963,589,1,148.90886930679758
1964,1090,1,149.90886930679758
1969,1066,1,135.90886930679758
1970,1327,1,115.90886930679758
1972,742,1,144.90886930679758
1975,1522,1,150.90886930679758
1979,906,1,163.90886930679758
1980,1081,1,160.90886930679758
1990,1211,1,146.90886930679758
1993,1242,1,147.90886930679758
1995,941,1,111.90886930679758
1995,1982,1,146.90886930679758
1997,1276,1,114.90886930679758
1999,1758,1,121.90886930679758
2001,272,1,187.90886930679758
2001,1110,1,136.90886930679758
2005,743,1,135.90886930679758
2005,954,1,140.90886930679758
2009,1245,1,123.90886930679758
2015,728,1,155.90886930679758
2019,655,1,140.90886930679758
2020,1131,1,136.90886930679758
2026,1005,1,148.90886930679758
2026,1234,1,130.90886930679758
2030,721,1,153.90886930679758
2032,509,1,142.90886930679758
2033,556,1,149.90886930679758
2033,798,1,147.90886930679758
2036,743,1,137.90886930679758
2037,1167,1,182.90886930679758
19,1269,2,112.81773861359517
21,1171,2,156.81773861359517
28,692,2,192.81773861359517
41,937,2,194.81773861359517
43,930,2,132.81773861359517
54,806,2,158.81773861359517
70,1074,2,146.81773861359517
79,1459,2,116.81773861359517
90,1489,2,118.81773861359517
91,986,2,174.81773861359517
94,1439,2,147.81773861359517
97,307,2,164.81773861359517
99,0,2,198.81773861359517
113,1454,2,139.81773861359517
118,1230,2,187.81773861359517
120,297,2,173.81773861359517
125,350,2,167.81773861359517
136,1195,2,113.81773861359518
144,278,2,156.81773861359517
147,675,2,164.81773861359517
151,598,2,147.81773861359517
152,507,2,168.81773861359517
155,211,2,195.81773861359517
156,579,2,139.81773861359517
160,974,2,180.81773861359517
160,1275,2,128.81773861359517
161,1173,2,121.81773861359517
161,1246,2,165.81773861359517
163,606,2,190.81773861359517
162,1394,2,119.81773861359517
163,1069,2,143.81773861359517
163,1872,2,137.81773861359517
166,381,2,177.81773861359517
167,779,2,126.81773861359517
168,595,2,161.81773861359517
168,1666,2,128.81773861359517
170,931,2,189.81773861359517
171,586,2,163.81773861359517
176,479,2,173.81773861359517
176,552,2,169.81773861359517
177,1101,2,140.81773861359517
177,1219,2,132.81773861359517
179,415,2,156.81773861359517
181,1725,2,118.81773861359517
182,1416,2,171.81773861359517
186,1369,2,163.81773861359517
187,1603,2,185.81773861359517
188,1543,2,169.81773861359517
191,321,2,177.81773861359517
191,742,2,149.81773861359517
192,1236,2,146.81773861359517
194,636,2,156.81773861359517
194,1410,2,143.81773861359517
199,498,2,169.81773861359517
200,1181,2,161.81773861359517
203,1070,2,138.81773861359517
205,1179,2,153.81773861359517
206,929,2,144.81773861359517
210,590,2,116.81773861359517
211,390,2,182.81773861359517
212,665,2,110.81773861359517
212,960,2,162.81773861359517
215,1224,2,139.81773861359517
220,1304,2,122.81773861359517
223,700,2,181.81773861359517
222,707,2,187.81773861359517
224,829,2,158.81773861359517
227,953,2,146.81773861359517
228,1963,2,129.81773861359517
229,239,2,135.81773861359517
233,708,2,141.81773861359517
234,522,2,162.81773861359517
235,276,2,161.81773861359517
236,211,2,193.81773861359517
236,545,2,139.81773861359517
239,1455,2,149.81773861359517
255,851,2,145.81773861359517
255,898,2,178.81773861359517
256,1327,2,121.81773861359517
260,587,2,158.81773861359517
262,1198,2,123.81773861359517
264,1368,2,113.81773861359517
265,1247,2,124.81773861359517
