X,Y,Photon Count,ADU Value
10,0,2,26.84451021364376
10,2,2,31.84451021364376
11,0,2,22.84451021364376
11,2,2,37.84451021364376
12,0,2,27.84451021364376
12,2,2,36.84451021364376
25,1383,2,26.84451021364376
25,1385,2,58.84451021364376
26,1385,2,57.84451021364376
27,1383,2,23.84451021364376
27,1385,2,23.84451021364376
25,1385,2,58.84451021364376
25,1386,2,31.84451021364376
26,1385,2,57.84451021364376
26,1386,2,26.84451021364376
27,1385,2,23.84451021364376
62,423,2,21.84451021364376
62,424,2,47.84451021364376
62,425,2,40.84451021364376
63,423,2,23.84451021364376
63,424,2,29.84451021364376
63,425,2,32.84451021364376
62,423,2,21.84451021364376
62,424,2,47.84451021364376
62,425,2,40.84451021364376
63,423,2,23.84451021364376
63,424,2,29.84451021364376
63,425,2,32.84451021364376
66,1387,2,26.84451021364376
66,1388,2,33.84451021364376
67,1386,2,31.84451021364376
67,1387,2,64.84451021364376
66,1387,2,26.84451021364376
66,1388,2,33.84451021364376
67,1386,2,31.84451021364376
67,1387,2,64.84451021364376
72,1475,2,20.84451021364376
73,1473,2,22.84451021364376
73,1474,2,61.84451021364376
73,1475,2,21.84451021364376
74,1473,2,27.84451021364376
74,1474,2,21.84451021364376
1176,0,2,38.84451021364376
1176,2,2,30.84451021364376
1177,0,2,24.84451021364376
1177,2,2,30.84451021364376
1178,0,2,37.84451021364376
1178,2,2,36.84451021364376
1178,607,2,172.84451021364376
1178,607,2,172.84451021364376
1178,607,2,172.84451021364376
1187,0,2,34.84451021364376
1187,2,2,31.84451021364376
1188,0,2,37.84451021364376
1188,2,2,30.84451021364376
1189,0,2,38.84451021364376
1189,2,2,27.84451021364376
1303,0,2,37.84451021364376
1303,2,2,31.84451021364376
1304,0,2,34.84451021364376
1304,2,2,22.84451021364376
1305,0,2,39.84451021364376
1305,2,2,34.84451021364376
1307,0,2,30.84451021364376
1307,2,2,29.84451021364376
1308,0,2,36.84451021364376
1308,2,2,33.84451021364376
1309,0,2,37.84451021364376
1309,2,2,31.84451021364376
1308,0,2,36.84451021364376
1308,2,2,33.84451021364376
1309,0,2,37.84451021364376
1309,2,2,31.84451021364376
1310,0,2,36.84451021364376
1310,2,2,28.84451021364376
1327,0,2,37.84451021364376
1327,2,2,25.84451021364376
1328,0,2,39.84451021364376
1328,2,2,32.84451021364376
1329,0,2,38.84451021364376
1329,2,2,25.84451021364376
1354,0,2,40.84451021364376
1354,2,2,25.84451021364376
1355,0,2,31.84451021364376
1355,2,2,33.84451021364376
1356,0,2,36.84451021364376
1356,2,2,30.84451021364376
1377,0,2,35.84451021364376
1377,2,2,30.84451021364376
1378,0,2,36.84451021364376
1378,2,2,27.84451021364376
1379,0,2,36.84451021364376
1379,2,2,32.84451021364376
1407,0,2,38.84451021364376
1407,2,2,33.84451021364376
1408,0,2,35.84451021364376
1408,2,2,32.84451021364376
1409,0,2,34.84451021364376
1409,2,2,25.84451021364376
1412,0,2,39.84451021364376
1412,2,2,27.84451021364376
1413,0,2,40.84451021364376
1413,2,2,29.84451021364376
1414,0,2,34.84451021364376
1414,2,2,31.84451021364376
1427,0,2,35.84451021364376
1427,2,2,27.84451021364376
1428,0,2,39.84451021364376
1428,2,2,29.84451021364376
1429,0,2,35.84451021364376
1429,2,2,32.84451021364376
1431,0,2,37.84451021364376
1431,2,2,30.84451021364376
1432,0,2,38.84451021364376
1432,2,2,29.84451021364376
1433,0,2,37.84451021364376
1433,2,2,25.84451021364376
1443,538,2,180.84451021364376
1443,538,2,180.84451021364376
1519,0,2,36.84451021364376
1519,2,2,24.84451021364376
1520,0,2,41.84451021364376
1520,2,2,26.84451021364376
1521,0,2,37.84451021364376
1521,2,2,32.84451021364376
1543,0,2,32.84451021364376
1543,2,2,29.84451021364376
1544,0,2,40.84451021364376
1544,2,2,26.84451021364376
1545,0,2,43.84451021364376
1545,2,2,28.84451021364376
1545,0,2,43.84451021364376
1545,2,2,28.84451021364376
1546,0,2,34.84451021364376
1546,2,2,23.84451021364376
1547,0,2,41.84451021364376
1547,2,2,33.84451021364376
1562,0,2,37.84451021364376
1562,2,2,21.84451021364376
1563,0,2,37.84451021364376
1563,2,2,29.84451021364376
1564,0,2,40.84451021364376
1564,2,2,31.84451021364376
1563,0,2,37.84451021364376
1563,2,2,29.84451021364376
1564,0,2,40.84451021364376
1564,2,2,31.84451021364376
1565,0,2,42.84451021364376
1565,2,2,28.84451021364376
1564,0,2,40.84451021364376
1564,2,2,31.84451021364376
1565,0,2,42.84451021364376
1565,2,2,28.84451021364376
1566,0,2,37.84451021364376
1566,2,2,27.84451021364376
1582,0,2,35.84451021364376
1582,2,2,26.84451021364376
1583,0,2,41.84451021364376
1583,2,2,26.84451021364376
1584,0,2,38.84451021364376
1584,2,2,31.84451021364376
1587,0,2,43.84451021364376
1587,2,2,27.84451021364376
1588,0,2,35.84451021364376
1588,2,2,31.84451021364376
