X,Y,Cluster Size,ADU Value
516,644,1,145.82359117542956
517,542,1,146.82359117542956
518,1678,1,162.82359117542956
519,1487,1,155.82359117542956
520,765,1,166.82359117542956
520,1301,1,170.82359117542956
521,780,1,134.82359117542956
522,624,1,149.82359117542956
522,877,1,147.82359117542956
523,501,1,146.82359117542956
523,1689,1,130.82359117542956
524,316,1,147.82359117542956
524,961,1,159.82359117542956
525,1438,1,132.82359117542956
527,1308,1,151.82359117542956
527,1395,1,138.82359117542956
527,1569,1,126.82359117542956
528,720,1,148.82359117542956
529,989,1,170.82359117542956
529,1643,1,164.82359117542956
530,344,1,156.82359117542956
530,1609,1,147.82359117542956
534,842,1,171.82359117542956
534,1165,1,110.82359117542956
535,1302,1,141.82359117542956
536,120,1,152.82359117542956
536,1237,1,160.82359117542956
538,1692,1,142.82359117542956
538,1780,1,148.82359117542956
539,926,1,164.82359117542956
542,1410,1,163.82359117542956
542,1720,1,139.82359117542956
543,26,1,137.82359117542956
543,1579,1,176.82359117542956
544,395,1,148.82359117542956
545,270,1,155.82359117542956
545,617,1,147.82359117542956
545,1237,1,123.82359117542956
545,1900,1,125.82359117542956
546,239,1,150.82359117542956
546,893,1,162.82359117542956
546,1145,1,165.82359117542956
546,1877,1,160.82359117542956
547,1181,1,113.82359117542956
550,964,1,144.82359117542956
552,1939,1,116.82359117542956
553,774,1,154.82359117542956
553,1899,1,144.82359117542956
554,569,1,143.82359117542956
554,614,1,142.82359117542956
555,2030,1,158.82359117542956
556,923,1,133.82359117542956
556,1192,1,137.82359117542956
556,1445,1,129.82359117542956
556,1800,1,148.82359117542956
556,1929,1,178.82359117542956
559,708,1,152.82359117542956
559,759,1,139.82359117542956
559,1328,1,146.82359117542956
562,1538,1,136.82359117542956
563,1427,1,186.82359117542956
565,72,1,143.82359117542956
566,1274,1,167.82359117542956
567,1208,1,157.82359117542956
567,1555,1,149.82359117542956
568,1204,1,148.82359117542956
570,410,1,190.82359117542956
571,674,1,145.82359117542956
571,1355,1,164.82359117542956
572,1405,1,125.82359117542956
573,1820,1,132.82359117542956
573,2023,1,109.82359117542956
575,1756,1,147.82359117542956
576,797,1,136.82359117542956
576,1262,1,173.82359117542956
578,1132,1,130.82359117542956
580,395,1,138.82359117542956
581,1463,1,127.82359117542956
581,1707,1,164.82359117542956
582,419,1,169.82359117542956
584,1045,1,162.82359117542956
584,1143,1,170.82359117542956
587,561,1,143.82359117542956
587,1005,1,124.82359117542956
589,1353,1,155.82359117542956
590,1543,1,136.82359117542956
591,522,1,158.82359117542956
591,889,1,166.82359117542956
591,1178,1,142.82359117542956
591,1827,1,132.82359117542956
593,613,1,152.82359117542956
593,714,1,146.82359117542956
593,810,1,137.82359117542956
594,1183,1,141.82359117542956
595,131,1,111.82359117542956
595,602,1,159.82359117542956
596,742,1,154.82359117542956
597,828,1,133.82359117542956
597,1277,1,183.82359117542956
597,1664,1,160.82359117542956
598,1907,1,157.82359117542956
599,1225,1,150.82359117542956
600,907,1,165.82359117542956
601,164,1,145.82359117542956
601,476,1,168.82359117542956
601,1350,1,138.82359117542956
602,379,1,153.82359117542956
602,1428,1,123.82359117542956
602,1540,1,169.82359117542956
603,1521,1,155.82359117542956
605,686,1,153.82359117542956
606,354,1,160.82359117542956
608,1199,1,159.82359117542956
608,1566,1,157.82359117542956
609,921,1,143.82359117542956
609,1331,1,161.82359117542956
609,1357,1,135.82359117542956
609,1481,1,126.82359117542956
609,1701,1,146.82359117542956
610,1275,1,127.82359117542956
610,1546,1,144.82359117542956
611,371,1,147.82359117542956
611,583,1,162.82359117542956
611,757,1,124.82359117542956
612,65,1,143.82359117542956
612,328,1,113.82359117542956
612,1156,1,177.82359117542956
612,1901,1,167.82359117542956
613,216,1,158.82359117542956
613,1271,1,153.82359117542956
614,94,1,184.82359117542956
614,766,1,173.82359117542956
614,1625,1,167.82359117542956
615,11,1,152.82359117542956
616,581,1,148.82359117542956
616,1598,1,130.82359117542956
618,472,1,157.82359117542956
618,1354,1,162.82359117542956
618,1504,1,141.82359117542956
619,1474,1,162.82359117542956
619,1735,1,134.82359117542956
621,1251,1,125.82359117542956
622,908,1,147.82359117542956
623,841,1,143.82359117542956
623,1080,1,163.82359117542956
623,1563,1,183.82359117542956
624,400,1,143.82359117542956
626,390,1,181.82359117542956
626,858,1,128.82359117542956
626,868,1,123.82359117542956
626,1523,1,160.82359117542956
627,1819,1,168.82359117542956
627,1942,1,147.82359117542956
629,764,1,144.82359117542956
629,972,1,163.82359117542956
629,1018,1,139.82359117542956
629,1119,1,175.82359117542956
631,143,1,146.82359117542956
632,1379,1,114.82359117542956
632,1481,1,170.82359117542956
633,1646,1,149.82359117542956
633,1977,1,178.82359117542956
634,1067,1,144.82359117542956
635,1378,1,163.82359117542956
636,1621,1,169.82359117542956
638,241,1,134.82359117542956
638,941,1,140.82359117542956
639,871,1,155.82359117542956
639,1024,1,154.82359117542956
640,573,1,146.82359117542956
643,267,1,120.82359117542956
643,386,1,146.82359117542956
645,891,1,146.82359117542956
646,1121,1,156.82359117542956
648,995,1,167.82359117542956
648,1142,1,111.82359117542956
650,1166,1,140.82359117542956
651,1108,1,130.82359117542956
652,1179,1,143.82359117542956
653,745,1,159.82359117542956
653,1867,1,181.82359117542956
654,1561,1,134.82359117542956
655,39,1,133.82359117542956
656,1479,1,115.82359117542956
656,2000,1,109.82359117542956
658,1920,1,147.82359117542956
659,887,1,152.82359117542956
659,1076,1,189.82359117542956
659,1753,1,138.82359117542956
659,1759,1,188.82359117542956
660,9,1,178.82359117542956
660,279,1,129.82359117542956
660,1194,1,114.82359117542956
660,1520,1,155.82359117542956
663,554,1,150.82359117542956
664,586,1,131.82359117542956
664,964,1,127.82359117542956
664,1202,1,148.82359117542956
665,414,1,151.82359117542956
665,1611,1,154.82359117542956
667,158,1,167.82359117542956
668,537,1,166.82359117542956
668,1037,1,131.82359117542956
668,1104,1,113.82359117542956
669,294,1,157.82359117542956
670,463,1,166.82359117542956
670,548,1,145.82359117542956
671,775,1,122.82359117542956
672,545,1,154.82359117542956
673,662,1,130.82359117542956
675,681,1,144.82359117542956
675,923,1,129.82359117542956
678,1248,1,154.82359117542956
679,657,1,115.82359117542956
679,1296,1,185.82359117542956
679,1588,1,137.82359117542956
680,515,1,123.82359117542956
680,852,1,147.82359117542956
681,1224,1,116.82359117542956
681,1227,1,145.82359117542956
682,272,1,147.82359117542956
682,484,1,135.82359117542956
682,1264,1,136.82359117542956
683,378,1,143.82359117542956
683,1618,1,140.82359117542956
683,1747,1,169.82359117542956
684,632,1,160.82359117542956
684,794,1,143.82359117542956
684,1434,1,141.82359117542956
685,342,1,161.82359117542956
686,1319,1,196.82359117542956
686,1968,1,146.82359117542956
687,1462,1,159.82359117542956
687,1597,1,157.82359117542956
689,1401,1,116.82359117542956
690,445,1,136.82359117542956
691,562,1,132.82359117542956
691,1821,1,151.82359117542956
692,498,1,169.82359117542956
693,1227,1,196.82359117542956
694,583,1,140.82359117542956
694,604,1,130.82359117542956
694,1275,1,134.82359117542956
697,1130,1,154.82359117542956
699,313,1,140.82359117542956
699,1495,1,125.82359117542956
699,1572,1,183.82359117542956
699,1726,1,156.82359117542956
700,412,1,153.82359117542956
702,6,1,144.82359117542956
703,507,1,146.82359117542956
704,622,1,138.82359117542956
705,1044,1,164.82359117542956
706,366,1,162.82359117542956
706,617,1,132.82359117542956
707,1401,1,157.82359117542956
708,958,1,146.82359117542956
708,1471,1,148.82359117542956
709,289,1,139.82359117542956
709,1818,1,173.82359117542956
711,351,1,163.82359117542956
711,544,1,176.82359117542956
711,765,1,130.82359117542956
711,1041,1,140.82359117542956
711,1465,1,165.82359117542956
713,787,1,126.82359117542956
713,1696,1,153.82359117542956
714,436,1,158.82359117542956
715,743,1,136.82359117542956
715,939,1,145.82359117542956
715,1373,1,164.82359117542956
716,1167,1,137.82359117542956
719,9,1,141.82359117542956
719,1262,1,149.82359117542956
720,846,1,112.82359117542956
720,1134,1,161.82359117542956
722,1616,1,164.82359117542956
722,1820,1,182.82359117542956
724,122,1,161.82359117542956
725,526,1,139.82359117542956
726,827,1,131.82359117542956
728,88,1,161.82359117542956
728,1100,1,151.82359117542956
729,1355,1,117.82359117542956
730,1241,1,125.82359117542956
732,979,1,137.82359117542956
732,990,1,146.82359117542956
733,1248,1,156.82359117542956
734,1220,1,111.82359117542956
734,2007,1,154.82359117542956
735,306,1,152.82359117542956
735,715,1,152.82359117542956
735,1486,1,144.82359117542956
736,374,1,155.82359117542956
736,1705,1,154.82359117542956
737,1141,1,136.82359117542956
739,733,1,128.82359117542956
740,1109,1,134.82359117542956
740,1118,1,179.82359117542956
740,1128,1,169.82359117542956
741,368,1,143.82359117542956
741,758,1,136.82359117542956
742,518,1,150.82359117542956
742,1524,1,117.82359117542956
743,356,1,161.82359117542956
743,460,1,152.82359117542956
743,1312,1,185.82359117542956
744,244,1,180.82359117542956
747,374,1,163.82359117542956
747,435,1,149.82359117542956
747,1066,1,136.82359117542956
747,1094,1,139.82359117542956
750,689,1,143.82359117542956
750,1079,1,144.82359117542956
750,1214,1,160.82359117542956
752,332,1,159.82359117542956
752,1012,1,131.82359117542956
752,1248,1,138.82359117542956
752,1891,1,137.82359117542956
753,216,1,123.82359117542956
753,746,1,110.82359117542956
753,1398,1,148.82359117542956
753,1564,1,179.82359117542956
754,1264,1,156.82359117542956
755,759,1,137.82359117542956
755,1044,1,161.82359117542956
756,591,1,155.82359117542956
757,762,1,147.82359117542956
757,1213,1,152.82359117542956
761,1184,1,128.82359117542956
762,229,1,157.82359117542956
762,1297,1,163.82359117542956
763,175,1,156.82359117542956
764,642,1,122.82359117542956
764,1598,1,151.82359117542956
766,722,1,189.82359117542956
766,1388,1,134.82359117542956
768,419,1,129.82359117542956
768,678,1,152.82359117542956
769,408,1,171.82359117542956
769,628,1,117.82359117542956
770,1759,1,161.82359117542956
772,718,1,149.82359117542956
773,948,1,149.82359117542956
774,881,1,140.82359117542956
776,810,1,145.82359117542956
777,30,1,143.82359117542956
777,1390,1,147.82359117542956
779,505,1,138.82359117542956
779,1122,1,133.82359117542956
780,67,1,130.82359117542956
780,194,1,165.82359117542956
780,841,1,152.82359117542956
781,1075,1,135.82359117542956
784,1066,1,131.82359117542956
785,1662,1,110.82359117542956
785,1699,1,161.82359117542956
786,224,1,114.82359117542956
786,1922,1,159.82359117542956
787,58,1,189.82359117542956
787,1152,1,164.82359117542956
787,1655,1,163.82359117542956
788,506,1,138.82359117542956
789,750,1,154.82359117542956
789,898,1,181.82359117542956
789,1284,1,184.82359117542956
789,1388,1,153.82359117542956
790,453,1,148.82359117542956
791,171,1,162.82359117542956
791,1138,1,149.82359117542956
791,1635,1,169.82359117542956
791,1697,1,155.82359117542956
792,358,1,166.82359117542956
792,763,1,127.82359117542956
793,29,1,113.82359117542956
793,500,1,166.82359117542956
793,700,1,185.82359117542956
793,722,1,139.82359117542956
793,965,1,113.82359117542956
794,437,1,179.82359117542956
794,1064,1,125.82359117542956
795,908,1,144.82359117542956
795,1599,1,123.82359117542956
796,1096,1,123.82359117542956
796,1276,1,130.82359117542956
796,1364,1,141.82359117542956
796,1884,1,139.82359117542956
798,130,1,146.82359117542956
798,172,1,129.82359117542956
799,1031,1,125.82359117542956
799,1386,1,122.82359117542956
799,1913,1,150.82359117542956
800,499,1,152.82359117542956
805,535,1,159.82359117542956
805,1160,1,145.82359117542956
806,715,1,130.82359117542956
806,1022,1,117.82359117542956
807,1100,1,169.82359117542956
808,753,1,161.82359117542956
808,996,1,165.82359117542956
809,821,1,173.82359117542956
809,1154,1,129.82359117542956
809,1849,1,136.82359117542956
812,570,1,146.82359117542956
812,794,1,167.82359117542956
812,1344,1,128.82359117542956
813,989,1,159.82359117542956
813,1242,1,162.82359117542956
813,1512,1,147.82359117542956
813,1894,1,132.82359117542956
816,396,1,114.82359117542956
816,996,1,153.82359117542956
818,545,1,128.82359117542956
818,1941,1,169.82359117542956
819,336,1,147.82359117542956
819,746,1,116.82359117542956
819,1770,1,153.82359117542956
820,1211,1,147.82359117542956
820,1556,1,146.82359117542956
821,148,1,134.82359117542956
821,411,1,163.82359117542956
821,630,1,144.82359117542956
821,997,1,142.82359117542956
822,747,1,145.82359117542956
822,1183,1,142.82359117542956
823,352,1,155.82359117542956
823,1207,1,161.82359117542956
824,1020,1,129.82359117542956
825,1063,1,125.82359117542956
826,96,1,176.82359117542956
826,698,1,150.82359117542956
826,1087,1,141.82359117542956
826,1492,1,126.82359117542956
827,505,1,132.82359117542956
827,910,1,128.82359117542956
827,1023,1,135.82359117542956
827,1912,1,150.82359117542956
828,562,1,130.82359117542956
828,671,1,143.82359117542956
829,665,1,134.82359117542956
829,1140,1,141.82359117542956
829,1593,1,151.82359117542956
831,618,1,175.82359117542956
831,1159,1,150.82359117542956
833,88,1,148.82359117542956
834,444,1,135.82359117542956
834,1312,1,195.82359117542956
835,1993,1,120.82359117542956
836,1352,1,161.82359117542956
837,1247,1,145.82359117542956
837,1749,1,136.82359117542956
838,576,1,175.82359117542956
839,381,1,150.82359117542956
839,1099,1,111.82359117542956
839,1698,1,143.82359117542956
840,406,1,144.82359117542956
840,785,1,117.82359117542956
840,1336,1,131.82359117542956
841,491,1,146.82359117542956
841,932,1,150.82359117542956
841,1385,1,130.82359117542956
842,801,1,144.82359117542956
842,977,1,143.82359117542956
842,1181,1,153.82359117542956
842,1216,1,119.82359117542956
843,578,1,149.82359117542956
843,828,1,147.82359117542956
843,926,1,160.82359117542956
843,928,1,156.82359117542956
844,768,1,147.82359117542956
845,1241,1,136.82359117542956
846,378,1,147.82359117542956
846,1067,1,156.82359117542956
846,1236,1,121.82359117542956
846,1812,1,149.82359117542956
847,1572,1,140.82359117542956
848,656,1,125.82359117542956
848,928,1,177.82359117542956
848,961,1,142.82359117542956
849,865,1,138.82359117542956
849,1250,1,149.82359117542956
849,1384,1,148.82359117542956
850,417,1,136.82359117542956
850,752,1,131.82359117542956
850,1134,1,161.82359117542956
850,1652,1,138.82359117542956
850,1992,1,145.82359117542956
852,1179,1,155.82359117542956
852,1211,1,117.82359117542956
852,1245,1,134.82359117542956
852,1501,1,141.82359117542956
852,1819,1,128.82359117542956
854,236,1,143.82359117542956
854,320,1,178.82359117542956
854,644,1,154.82359117542956
854,759,1,132.82359117542956
854,1138,1,127.82359117542956
854,1734,1,148.82359117542956
854,1861,1,155.82359117542956
856,235,1,158.82359117542956
857,1116,1,115.82359117542956
858,744,1,149.82359117542956
858,1142,1,129.82359117542956
859,220,1,149.82359117542956
859,387,1,171.82359117542956
859,948,1,152.82359117542956
859,1431,1,192.82359117542956
862,1139,1,147.82359117542956
862,1469,1,173.82359117542956
862,1803,1,179.82359117542956
863,776,1,152.82359117542956
864,1272,1,134.82359117542956
864,1720,1,159.82359117542956
865,554,1,151.82359117542956
865,2011,1,138.82359117542956
868,650,1,126.82359117542956
868,724,1,160.82359117542956
868,1166,1,153.82359117542956
868,1832,1,150.82359117542956
869,461,1,147.82359117542956
869,706,1,152.82359117542956
869,833,1,169.82359117542956
869,1827,1,176.82359117542956
870,333,1,120.82359117542956
870,1015,1,120.82359117542956
871,360,1,145.82359117542956
871,505,1,168.82359117542956
871,731,1,140.82359117542956
871,1557,1,163.82359117542956
872,1058,1,146.82359117542956
873,275,1,137.82359117542956
873,734,1,134.82359117542956
874,18,1,152.82359117542956
874,1238,1,161.82359117542956
874,1693,1,131.82359117542956
876,473,1,159.82359117542956
877,313,1,136.82359117542956
877,1429,1,133.82359117542956
878,719,1,166.82359117542956
878,1172,1,124.82359117542956
878,1197,1,143.82359117542956
880,736,1,139.82359117542956
881,913,1,160.82359117542956
881,1121,1,157.82359117542956
881,1159,1,149.82359117542956
883,1203,1,137.82359117542956
883,1412,1,131.82359117542956
884,1014,1,157.82359117542956
885,627,1,139.82359117542956
886,1511,1,161.82359117542956
886,1739,1,142.82359117542956
887,1263,1,147.82359117542956
887,1348,1,128.82359117542956
887,1713,1,159.82359117542956
887,1826,1,147.82359117542956
888,483,1,157.82359117542956
888,563,1,135.82359117542956
889,1749,1,112.82359117542956
890,946,1,121.82359117542956
891,602,1,150.82359117542956
891,950,1,146.82359117542956
892,645,1,139.82359117542956
892,801,1,111.82359117542956
894,787,1,156.82359117542956
894,1386,1,148.82359117542956
895,550,1,145.82359117542956
895,1517,1,126.82359117542956
896,1308,1,151.82359117542956
897,936,1,149.82359117542956
898,152,1,149.82359117542956
898,1957,1,196.82359117542956
899,657,1,159.82359117542956
899,987,1,166.82359117542956
899,1277,1,131.82359117542956
901,285,1,138.82359117542956
902,548,1,154.82359117542956
902,762,1,191.82359117542956
902,1131,1,110.82359117542956
903,497,1,153.82359117542956
903,907,1,140.82359117542956
903,1147,1,129.82359117542956
903,1230,1,147.82359117542956
905,842,1,128.82359117542956
907,517,1,135.82359117542956
908,830,1,153.82359117542956
909,717,1,136.82359117542956
909,859,1,145.82359117542956
910,1038,1,140.82359117542956
910,1282,1,169.82359117542956
910,1292,1,125.82359117542956
910,1305,1,122.82359117542956
910,2019,1,149.82359117542956
912,1431,1,120.82359117542956
913,218,1,176.82359117542956
913,288,1,130.82359117542956
914,347,1,166.82359117542956
916,287,1,174.82359117542956
917,1240,1,154.82359117542956
917,1401,1,164.82359117542956
918,433,1,128.82359117542956
918,449,1,159.82359117542956
918,957,1,136.82359117542956
918,1655,1,155.82359117542956
919,1102,1,119.82359117542956
920,1452,1,187.82359117542956
921,726,1,151.82359117542956
924,50,1,156.82359117542956
924,377,1,144.82359117542956
925,1425,1,126.82359117542956
926,1180,1,116.82359117542956
927,36,1,155.82359117542956
927,1092,1,190.82359117542956
928,945,1,134.82359117542956
929,1076,1,138.82359117542956
929,1310,1,142.82359117542956
930,128,1,175.82359117542956
930,386,1,142.82359117542956
930,607,1,168.82359117542956
930,1283,1,154.82359117542956
933,999,1,148.82359117542956
933,1599,1,188.82359117542956
934,766,1,128.82359117542956
934,859,1,138.82359117542956
934,1281,1,132.82359117542956
935,1361,1,161.82359117542956
936,1205,1,148.82359117542956
936,1977,1,138.82359117542956
937,602,1,136.82359117542956
937,1058,1,147.82359117542956
937,2045,1,124.82359117542956
940,1145,1,128.82359117542956
940,1737,1,171.82359117542956
940,1951,1,152.82359117542956
941,804,1,130.82359117542956
941,1033,1,139.82359117542956
942,151,1,128.82359117542956
942,1126,1,145.82359117542956
942,1470,1,160.82359117542956
942,2025,1,135.82359117542956
943,149,1,149.82359117542956
943,792,1,125.82359117542956
943,1770,1,140.82359117542956
944,1379,1,141.82359117542956
944,1493,1,180.82359117542956
946,1078,1,130.82359117542956
948,520,1,134.82359117542956
949,1131,1,131.82359117542956
949,1938,1,150.82359117542956
950,1053,1,143.82359117542956
950,1476,1,111.82359117542956
951,653,1,152.82359117542956
951,1343,1,158.82359117542956
952,927,1,121.82359117542956
952,989,1,151.82359117542956
953,357,1,148.82359117542956
953,1658,1,170.82359117542956
954,1007,1,139.82359117542956
955,633,1,145.82359117542956
955,715,1,149.82359117542956
955,1106,1,163.82359117542956
956,780,1,144.82359117542956
956,1419,1,125.82359117542956
956,1640,1,164.82359117542956
957,1324,1,187.82359117542956
957,2017,1,179.82359117542956
958,454,1,166.82359117542956
958,1182,1,169.82359117542956
958,1398,1,120.82359117542956
959,834,1,152.82359117542956
960,809,1,149.82359117542956
962,420,1,159.82359117542956
962,1282,1,135.82359117542956
964,1091,1,135.82359117542956
965,753,1,137.82359117542956
966,692,1,150.82359117542956
966,830,1,145.82359117542956
967,677,1,141.82359117542956
968,478,1,139.82359117542956
969,1365,1,125.82359117542956
970,1477,1,156.82359117542956
970,1723,1,152.82359117542956
971,191,1,144.82359117542956
971,228,1,155.82359117542956
971,808,1,147.82359117542956
971,1603,1,178.82359117542956
971,1610,1,132.82359117542956
972,87,1,154.82359117542956
974,1090,1,122.82359117542956
975,590,1,133.82359117542956
975,1928,1,174.82359117542956
976,1280,1,178.82359117542956
