X,Y,Photon Count,ADU Value
1,838,2,24.82359117542955
1,839,2,40.82359117542955
0,839,2,66.82359117542956
0,840,2,41.82359117542955
1,839,2,40.82359117542955
2,840,2,29.82359117542955
0,846,2,21.82359117542955
1,848,2,21.82359117542955
2,846,2,25.82359117542955
2,848,2,165.82359117542956
1,848,2,21.82359117542955
1,849,2,30.82359117542955
2,848,2,165.82359117542956
0,850,2,20.82359117542955
1,848,2,21.82359117542955
1,849,2,30.82359117542955
2,848,2,165.82359117542956
1,867,2,35.82359117542955
1,868,2,98.82359117542956
2,866,2,20.82359117542955
2,868,2,24.82359117542955
1,867,2,35.82359117542955
1,868,2,98.82359117542956
2,868,2,24.82359117542955
2,869,2,31.82359117542955
0,1134,2,21.82359117542955
0,1136,2,26.82359117542955
1,1134,2,23.82359117542955
1,1135,2,29.82359117542955
1,1136,2,20.82359117542955
2,1134,2,37.82359117542955
2,1135,2,62.82359117542955
0,1141,2,22.82359117542955
0,1142,2,25.82359117542955
1,1140,2,20.82359117542955
1,1141,2,32.82359117542955
1,1142,2,34.82359117542955
2,1141,2,46.82359117542955
2,1142,2,28.82359117542955
0,1167,2,23.82359117542955
0,1168,2,55.82359117542955
1,1167,2,22.82359117542955
1,1168,2,95.82359117542956
2,1167,2,21.82359117542955
0,1168,2,55.82359117542955
0,1169,2,27.82359117542955
1,1168,2,95.82359117542956
0,1234,2,23.82359117542955
0,1235,2,32.82359117542955
1,1234,2,20.82359117542955
1,1235,2,24.82359117542955
2,1233,2,56.82359117542955
2,1234,2,23.82359117542955
2,1235,2,25.82359117542955
0,1282,2,23.82359117542955
1,1282,2,25.82359117542955
1,1283,2,22.82359117542955
2,1282,2,30.82359117542955
2,1283,2,65.82359117542956
0,1282,2,23.82359117542955
1,1282,2,25.82359117542955
1,1283,2,22.82359117542955
2,1282,2,30.82359117542955
2,1283,2,65.82359117542956
0,1324,2,99.82359117542956
0,1325,2,31.82359117542955
1,1324,2,33.82359117542955
1,1325,2,23.82359117542955
2,1325,2,21.82359117542955
2,1326,2,23.82359117542955
1,1343,2,23.82359117542955
2,1343,2,53.82359117542955
2,1344,2,73.82359117542956
0,1363,2,21.82359117542955
1,1361,2,25.82359117542955
1,1362,2,51.82359117542955
1,1363,2,44.82359117542955
2,1362,2,26.82359117542955
